C1= C2= C3= C4= 
         [995.921, 567.168]   [1047.92, 608.912]   [1100.07, 458.95]   [1141.47, 511.391]
         [997.523, 570.031]   [1051.24, 610.639]   [1101.79, 461.74]   [1143.91, 511.032]
         [1000.44, 572.706]   [1053.17, 612.722]   [1105.69, 464.509]   [1147.39, 511.882]
         [1004.05, 574.728]   [1056.27, 613.772]   [1108.01, 466.584]   [1149.39, 514.802]
         [1007.13, 574.654]   [1058.7, 613.466]   [1111.13, 467.546]   [1152.02, 513.91]
         [1009.62, 574.092]   [1061.43, 612.715]   [1113.65, 467.82]   [1153.11, 515.501]
         [1011.09, 574.84]   [1063.87, 611.531]   [1115.16, 468.455]   [1153.99, 515.691]
         [1013.85, 575.701]   [1066.66, 610.802]   [1117.18, 470]   [1155.23, 517.132]
         [1017.39, 577.909]   [1069.72, 611.849]   [1120.44, 472.154]   [1158.98, 517.484]
         [1021.75, 579.151]   [1073.94, 612.424]   [1124.57, 474.368]   [1162.75, 519.024]
         [1026.22, 578.813]   [1078.56, 612.341]   [1125.31, 475.816]   [1166.78, 517.401]
         [1029.77, 577.706]   [1082.23, 610.704]   [1127.89, 474.345]   [1169.48, 517.557]
         [1033.6, 575.977]   [1086.43, 608.826]   [1132.77, 472.808]   [1170.09, 519.179]
         [1039.31, 574.486]   [1091.41, 608.039]   [1137.07, 472.708]   [1174.55, 519.615]
         [1046.36, 574.012]   [1097.1, 608.159]   [1142.49, 473.584]   [1179.61, 521.447]
         [1053.06, 574.382]   [1103.98, 607.219]   [1147.37, 474.782]   [1185.75, 521.62]
         [1059.61, 572.824]   [1110.19, 606.191]   [1153.32, 473.555]   [1191.46, 521.375]
         [1065.54, 567.964]   [1118.93, 600.236]   [1159.04, 469.708]   [1196.49, 517.555]
         [1067.47, 563.282]   [1121.59, 594.446]   [1161.63, 464.77]   [1198.8, 512.895]
         [1069.69, 559.578]   [1123.12, 590.561]   [1163.56, 461.171]   [1200.46, 507.425]
         [1071.78, 556.038]   [1124.63, 587.518]   [1165.83, 458.34]   [1202.86, 500.277]
         [1073.81, 553.782]   [1128.75, 583.626]   [1168.54, 455.599]   [1205.15, 494.383]
         [1077.26, 548.756]   [1129.81, 580.864]   [1169.01, 452.945]   [1207.09, 492.292]
         [1079.91, 543.011]   [1131.8, 575.943]   [1170.04, 449.335]   [1206.78, 492.939]
         [1081.83, 538.301]   [1132.42, 571.145]   [1171.15, 444.851]   [1207.81, 488.635]
         [1083.36, 533.125]   [1133.4, 565.656]   [1169.27, 441.319]   [1208.18, 485.015]
