C1= C2= C3= C4= 
[1205, 441][1248, 401][1321, 562][1372, 513]
[899.726, 310.622][941.549, 273.606][988.683, 404.91][1024.57, 357.765]
[905.83, 312.789][946.533, 275.832][993.989, 405.935][1028.54, 359.624]
[910.706, 315.251][950.544, 277.507][997.138, 407.513][1032.88, 360.462]
[913.024, 315.703][953.587, 279.289][998.394, 407.279][1034.53, 360.766]
[916.222, 319.818][955.415, 279.989][1000.23, 407.26][1035.02, 360.886]
[917.236, 318.745][956.765, 280.156][1001.86, 407.161][1035.07, 360.341]
[920.438, 321.956][958.303, 280.457][1001.96, 405.889][1035.91, 359.555]
[923.514, 325.285][959.525, 280.68][1001.23, 404.888][1036.32, 359.49]
[924.475, 323.517][960.474, 280.152][1002.9, 403.727][1037.23, 356.827]
[925.321, 321.513][961.882, 279.124][1004.33, 402.783][1037.26, 355.276]
[927.129, 318.53][961.348, 277.744][1007.16, 400.918][1039.27, 351.823]
[928.159, 316.096][962.275, 276.009][1009.3, 399.129][1041.1, 349.655]
[930.109, 313.906][964.992, 274.641][1009.9, 396.897][1042.03, 348.523]
[931.712, 311.331][966.937, 272.979][1010.2, 394.043][1043.17, 345.421]
[932.4, 308.764][968.449, 271.126][1008.2, 389.025][1043.49, 344.669]
[933.049, 306.192][969.21, 269.093][1009.89, 387.393][1043.65, 343.272]
[933.038, 303.931][969.571, 266.963][1009.6, 384.775][1043.58, 341.654]
[932.3, 303.776][968.677, 266.957][1008.4, 384.19][1042.24, 341.323]
[931.383, 299.069][968.2, 263.624][1005.48, 377.728][1041.95, 337.656]
[929.457, 294.958][966.557, 260.137][1001.86, 372.712][1040.09, 333.917]
[928.158, 292.106][965.169, 257.707][999.41, 369.26][1038.27, 331.036]
[927.312, 291.257][964.237, 257.124][997.904, 367.873][1036.96, 330.131]
[926.42, 290.362][963.255, 256.509][996.315, 366.41][1035.57, 329.176]
[923.749, 290.514][959.799, 256.359][994.094, 365.422][1034.16, 328.168]
[922.772, 289.719][958.689, 255.797][992.52, 364.042][1032.82, 327.244]
[920.685, 289.351][960.521, 255.934][990.173, 362.399][1031.29, 326.193]
[919.439, 289.078][960.092, 255.285][987.714, 361.366][1030.66, 325.528]
[918.519, 288.825][958.158, 254.808][986.567, 360.552][1029.8, 326.252]
[917.487, 288.135][957.218, 254.296][984.956, 359.241][1028.55, 325.46]
[915.941, 288.695][953.365, 254.21][982.517, 360.063][1027.54, 325.839]
[914.885, 288.091][952.247, 253.729][980.866, 358.9][1026.32, 325.129]
[913.84, 287.493][951.14, 253.254][979.234, 357.749][1025.1, 324.427]
[912.793, 286.894][950.032, 252.777][977.597, 356.596][1023.89, 323.723]
[907.615, 284.738][947.067, 249.798][975.971, 357.586][1020.46, 323.007]
[903.572, 283.275][944.025, 248.354][973.449, 357.839][1017.19, 322.557]
[900.324, 280.329][937.756, 244.768][974.363, 358.843][1015.06, 318.236]
[893.945, 275.045][934.858, 241.801][970.749, 357.401][1010.94, 316.001]
[887.111, 269.563][928.452, 235.633][963.254, 354.057][1004.25, 310.933]
[879.22, 263.807][919.174, 229.37][956.861, 349.314][997.606, 305.483]
[873.357, 258.404][915.62, 224.139][952.122, 344.097][992.954, 301.424]
[868.424, 253.509][911.891, 220.208][948.594, 340.719][989.491, 298.662]
[865.348, 250.693][909.726, 216.743][946.579, 338.212][987.524, 296.083]
[863.132, 248.086][906.54, 213.63][942.399, 333.607][983.657, 292.535]
[859.569, 245.646][902.784, 209.953][937.862, 330.45][979.367, 288.807]
[856.211, 243.316][898.125, 206.39][935.663, 328.352][975.68, 285.721]
[852.597, 240.196][894.057, 202.599][932.103, 325.681][971.526, 282.569]
[848.899, 238.494][891.942, 199.835][929.816, 323.478][967.677, 278.62]
[844.477, 235.869][889.018, 197.226][925.369, 320.734][963.964, 275.916]
[839.016, 228.987][885.536, 193.135][921.533, 316.238][960.705, 272.019]
[834.997, 224.372][881.093, 187.372][916.816, 310.692][958.372, 267.5]
[832.007, 220.344][876.658, 181.903][913.272, 305.93][955.571, 262.161]
[830.141, 214.883][873.38, 176.711][909.581, 299.336][952.451, 256.782]
[828.85, 209.925][872.1, 171.402][905.456, 291.53][949.62, 250.492]
[829.504, 205.236][869.687, 166.746][904.202, 284.923][950.163, 245.609]
[832.864, 201.144][873.455, 162.128][908.314, 282.131][953.156, 241.647]
[835.612, 197.068][880.68, 159.872][911.378, 279.072][955.892, 237.675]
[840.055, 193.245][881.946, 154.971][917.177, 276.315][960.597, 233.381]
[843.863, 190.179][887.708, 151.904][922.315, 273.523][963.774, 229.953]
[848.27, 187.47][891.969, 148.649][926.096, 270.472][968.791, 226.969]
[851.722, 185.197][894.753, 145.68][928.233, 267.382][971.888, 223.934]
[854.992, 182.206][897.222, 142.984][930.758, 264.032][975.982, 221.185]
[859.208, 180.381][901.369, 139.742][935.23, 261.658][979.727, 219.281]
[863.587, 181.59][903.212, 136.548][939.538, 259.683][983.738, 216.845]
[863.954, 178.427][903.372, 132.814][939.805, 256.175][984.15, 213.282]
[864.273, 175.677][903.511, 129.567][940.037, 253.124][984.507, 210.185]
[864.593, 172.921][903.65, 126.313][940.269, 250.067][984.865, 207.08]
[864.921, 170.093][903.793, 122.973][940.508, 246.929][985.233, 203.894]
[865.247, 167.277][903.935, 119.648][940.745, 243.805][985.599, 200.722]
[865.582, 164.392][904.081, 116.242][940.989, 240.606][985.974, 197.472]
[865.922, 161.459][904.229, 112.779][941.236, 237.351][986.355, 194.168]
[866.249, 158.635][904.371, 109.445][941.474, 234.219][986.722, 190.987]
[866.569, 155.879][904.51, 106.19][941.707, 231.161][987.08, 187.881]
[866.889, 153.117][904.65, 102.929][941.94, 228.097][987.439, 184.77]
[867.213, 150.321][904.791, 99.6277][942.176, 224.996][987.803, 181.621]
[867.543, 147.477][904.935, 96.2696][942.416, 221.841][988.172, 178.417]
[867.865, 144.703][905.075, 92.994][942.65, 218.763][988.533, 175.292]
[899.909, 132.625][940.799, 92.2295][974.063, 213.562][1020.84, 163.451]
[907.146, 129.653][949.526, 90.9124][982.124, 209.2][1029.1, 166.14]
[911.443, 127.3][952.608, 88.9206][988.252, 208.113][1037.58, 164.329]
[917.35, 125.351][959.438, 86.8674][995.865, 206.895][1043.66, 160.095]
[923.685, 123.414][964.887, 85.4624][1002.13, 205.742][1049.81, 158.743]
[929.958, 121.705][973.396, 84.9949][1008.36, 204.88][1055.67, 158.596]
[936.81, 122.181][980.507, 85.8289][1014.89, 205.421][1061.64, 161.357]
[943.574, 124.595][985.517, 87.6735][1021.69, 208.435][1067.74, 164.117]
[950.823, 129.344][992.796, 93.0809][1029.23, 214.19][1073.91, 168.57]
[957.939, 136.707][998.001, 97.3514][1035.47, 218.729][1080.47, 173.762]
[964.918, 139.739][1005.43, 101.298][1042.32, 222.328][1087.29, 178.701]
[971.799, 141.321][1012.67, 103.866][1050.76, 225.178][1092.66, 178.993]
[978.542, 142.878][1019.97, 105.629][1056.21, 225.498][1098.8, 177.332]
[984.63, 140.527][1024.01, 105.091][1061.85, 224.673][1105.53, 176.642]
[991.905, 142.61][1031.07, 105.252][1068.51, 223.784][1114.41, 178.36]
[998.994, 142.319][1036.62, 105.399][1075.67, 223.953][1122.2, 177.513]
[1004.77, 140.462][1041.49, 104.431][1081.78, 223.009][1129.07, 177.447]
[1020.11, 128.517][1056.15, 93.1693][1095.44, 209.001][1143.6, 164.677]
[1033.35, 117.101][1070.81, 82.8262][1108.49, 198.204][1158.41, 155.394]
[1048.31, 107.786][1087.71, 73.2236][1124.41, 189.374][1174.58, 146.623]
[1062.19, 98.8406][1102.27, 64.0506][1138.78, 180.807][1189.97, 138.939]
[1073.68, 95.0677][1115.41, 60.632][1151.2, 178.438][1202.59, 135.841]
[1082.81, 93.1808][1126.1, 58.4663][1161.61, 178.208][1213.16, 133.927]
[1090.02, 93.2116][1133.39, 58.816][1170.37, 179.776][1220.89, 134.186]
[1096.39, 94.4627][1140.64, 59.1955][1178.2, 182.481][1228.19, 136.438]
[1101.02, 96.9286][1143.16, 60.7026][1184.22, 185.226][1233.51, 137.17]
[1103.54, 99.8218][1148.76, 62.8504][1187.24, 188.032][1236.82, 140.648]
[1102.86, 101.065][1149.89, 64.3466][1188.03, 191.397][1236.44, 141.782]
[1100.71, 105.127][1146.64, 68.3283][1187, 196.259][1235.88, 147.686]
[1096.24, 111.663][1142.41, 73.6983][1181.45, 202.287][1232.07, 156.745]
[1086.42, 120.372][1132.75, 81.5054][1172.69, 211.959][1219.13, 161.87]
[1072.73, 129.62][1120.28, 90.6139][1160.35, 222.203][1206.87, 171.912]
[1057.55, 138.165][1104.93, 98.78][1145.65, 231.224][1192.78, 182.998]
[1042.05, 145.604][1089, 105.654][1130.78, 238.735][1179.21, 191.295]
[1026.05, 151.32][1073.49, 110.94][1115.52, 245.038][1164.7, 197.938]
[1009.81, 154.508][1056.21, 113.257][1099.8, 249.198][1150.1, 201.259]
[993.365, 156.358][1039.24, 114.992][1084.03, 251.784][1134.37, 204.581]
[972.212, 155.252][1017.67, 114.639][1065.34, 253.191][1114.58, 203.781]
[952.602, 156.426][999.394, 114.749][1045.34, 254.579][1095.96, 205.696]
[933.018, 158.346][979.998, 115.859][1025.98, 257.183][1075.16, 206.224]
[913.622, 160.878][962.125, 118.328][1006.46, 260.223][1055.9, 208.495]
[895.758, 167.136][944.044, 120.689][987.361, 261.861][1037, 211.215]
[876.122, 168.937][925.897, 123.617][969.248, 266.155][1017.37, 215.246]
[856.174, 170.744][904.866, 125.222][949.343, 268.766][997.684, 218.501]
[835.211, 173.397][883.601, 127.467][926.721, 270.35][976.891, 221.427]
[812.714, 176.686][862.279, 130.982][905.457, 274.214][955.949, 226.346]
[791.723, 181.067][841.872, 135.045][884.518, 279.255][934.122, 231.366]
[771.083, 184.617][820.282, 138.641][864.734, 284.404][913.098, 235.943]
[751.139, 190.872][799.32, 144.113][845.162, 290.22][892.844, 242.701]
[733.218, 197.749][780.879, 150.957][826.678, 297.007][874.389, 249.387]
[716.236, 205.653][763.491, 158.854][808.692, 304.272][857.53, 257.396]
[700.163, 213.615][748.751, 167.644][792.932, 312.828][841.545, 265.153]
[685.429, 221.055][734.5, 177.668][778.984, 324.851][826.871, 275.45]
[671.092, 233.024][719.429, 189.442][765.265, 337.084][812.023, 286.881]
[659.164, 250.525][704.952, 201.183][750.996, 349.698][797.998, 299.156]
[647.314, 261.68][693.371, 212.954][739.826, 361.222][786.752, 311.555]
[634.076, 267.346][680.063, 218.253][726.733, 367.093][773.558, 317.34]
[620.731, 273.058][666.646, 223.595][713.534, 373.012][760.256, 323.172]
[607.146, 278.873][652.989, 229.033][700.099, 379.037][746.716, 329.108]
[596.019, 294.574][642.336, 246.231][687.744, 393.006][735.804, 344.328]
[583.381, 301.429][629.558, 256.318][672.336, 404.119][722.916, 354.597]
[571.211, 306.538][617.948, 264.028][660.42, 411.499][711.242, 361.463]
[561.747, 313.916][608.561, 269.853][651.127, 416.803][700.911, 366.722]
[552.987, 320.193][600.144, 275.883][643.066, 421.599][691.529, 372.349]
[544.381, 325.626][590.945, 281.698][633.85, 427.339][681.894, 377.861]
[535.078, 329.172][580.632, 288.049][621.568, 432.508][670.695, 382.578]
[525.851, 334.876][570.36, 292.838][612.572, 436.665][660.029, 386.948]
[517.237, 336.707][560.949, 296.99][602.493, 440.053][650.324, 390.777]
[509.812, 339.054][553.188, 299.197][594.218, 440.016][642.064, 393.012]
[503.934, 342.033][546.767, 301.512][586.56, 440.291][633.861, 394.514]
[502.683, 345.077][545.387, 303.739][583.945, 440.66][630.824, 395.829]
[506.059, 348.457][547.578, 307.86][586.049, 440.89][631.779, 397.037]
[510.62, 350.921][552.342, 309.781][590.2, 441.486][633.933, 396.991]
[517.492, 351.389][558.28, 309.821][595.683, 440.547][638.445, 393.044]
[510.298, 355.898][550.791, 314.411][587.885, 444.423][630.306, 396.945]
[524.146, 344.703][563.312, 303.426][600.854, 431.031][642.606, 384.717]
[533.803, 333.452][572.051, 292.323][610.164, 417.937][650.513, 372.096]
[542.42, 321.644][580.308, 281.5][616.48, 405.111][657.882, 360.193]
[549.772, 312.025][587.408, 273.458][622.732, 395.055][664.352, 351.097]
[555.368, 305.587][593.946, 266.519][626.942, 386.889][668.449, 343.371]
[560.646, 300.083][599.404, 262.574][632.325, 382.628][672.925, 338.316]
[563.678, 297.788][602.863, 261.193][636.855, 380.484][675.377, 336.387]
[566.131, 298.802][604.273, 260.672][639.118, 380.545][676.891, 336.327]
[565.332, 300.702][603.51, 262.481][637.92, 382.295][675.414, 337.144]
[560.349, 304.395][599.4, 265.539][632.656, 385.073][669.956, 340.024]
[547.953, 308.996][587.406, 271.891][619.181, 392.307][657.722, 347.059]
[531.514, 317.204][572.697, 282.251][604.516, 404.309][641.01, 353.878]
[517.868, 327.095][557.608, 292.952][589.198, 415.463][628.852, 367.156]
[504.674, 336.357][543.579, 302.272][576.946, 425.151][617.113, 379.049]
[492.566, 341.719][530.834, 310.418][564.487, 434.99][605.891, 388.106]
[481.777, 350.449][519.56, 316.587][554.549, 441.654][595.809, 393.062]
[472.611, 354.858][508.928, 320.094][544.406, 446.107][587.486, 398.677]
[465.335, 360.555][501.359, 322.605][536.396, 449.358][580.88, 403.106]
[457.854, 361.627][495.857, 325.602][530.001, 453.207][575.025, 406.771]
[452.073, 363.401][491.354, 329.421][525.084, 457.691][570.794, 411.662]
[449.639, 368.719][488.537, 334.382][523.886, 461.786][567.357, 414.416]
[450.797, 375.181][488.572, 339.726][525.734, 468.665][568.012, 421.083]
[458.608, 388.303][495.518, 351.419][533.808, 480.443][574.057, 432.423]
[469.323, 404.383][503.637, 364.73][541.416, 492.711][583.407, 446.288]
[479.235, 417.135][514.312, 376.995][551.963, 502.509][592.828, 458.428]
[490.649, 423.991][525.782, 385.136][562.777, 508.743][603.599, 466.472]
[502.629, 427.163][538.092, 390.141][574.021, 512.275][615.643, 471.123]
[513.421, 430.715][549.424, 393.459][585.074, 514.442][626.489, 474.443]
[524.584, 433.45][559.913, 395.453][597.296, 516.141][636.889, 476.438]
[535.953, 435.009][571.604, 397.271][608.107, 516.644][648.517, 478.258]
[547.44, 438.169][583.349, 398.418][618.615, 517.351][656.342, 475.254]
[557.928, 439.879][592.382, 398.569][628.352, 517.179][664.559, 472.191]
[568.087, 436.207][604.743, 397.299][639.878, 516.242][676.59, 471.777]
[577.967, 429.546][614.679, 390.846][651.378, 510.347][689.603, 467.668]
[586.045, 414.862][625.286, 377.706][659.335, 497.929][699.02, 454.424]
[593.134, 396.994][633.503, 358.827][667.985, 480.18][708.531, 437.132]
[601.241, 381.149][641.928, 340.543][679.508, 466.365][718.794, 421.463]
[608.938, 367.474][651.24, 327.462][690.672, 457.304][730.914, 411.238]
[620.64, 356.409][665.275, 316.315][705.579, 448.699][747.115, 403.114]
[639.957, 344.34][685.877, 303.067][730.486, 440.517][770.536, 391.97]
[662.601, 334.428][708.353, 290.313][756.532, 431.889][797.372, 382.454]
[690.387, 329.389][736.541, 284.475][788.012, 430.312][830.02, 380.204]
[720.519, 335.412][764.736, 286.853][817.589, 435.633][860.22, 384.747]
[744.247, 342.713][789.443, 294.404][844.155, 446.231][885.876, 393.097]
[763.427, 351.779][808.838, 304.777][865.315, 458.192][906.322, 404.401]
[776.624, 361.54][821.869, 314.79][877.862, 467.506][919.429, 414.685]
[788.495, 371.397][834.185, 324.267][889.272, 477.05][930.997, 423.566]
[800.309, 382.619][844.621, 335.534][899.993, 487.053][938.762, 429.773]
[811.75, 394.009][856.661, 347.528][911.111, 497.474][950.387, 441.463]
[822.171, 403.549][867.257, 357.826][919.297, 505.399][960.079, 452.614]
[830.711, 411.911][877.026, 367.892][926.071, 512.488][967.742, 461.936]
[837.393, 419.384][885.476, 376.69][930.534, 517.854][973.168, 469.039]
[840.868, 421.99][888.926, 381.15][931.994, 519.64][975.643, 472.447]
[844.921, 421.168][889.907, 382.323][935.023, 518.176][978.077, 472.796]
[847.669, 419.45][892.465, 381.025][936.144, 514.574][978.723, 470.854]
[849.342, 416.354][892.885, 377.418][935.182, 509.474][978.765, 467.023]
[850.415, 410.651][892.696, 374.103][933.621, 504.413][977.998, 462.974]
[849.883, 409.381][890.9, 369.638][933.292, 499.185][976.596, 459.898]
[857.645, 410.657][898.495, 371.035][940.714, 500.058][984.122, 461.335]
[865.42, 411.935][906.102, 372.433][948.148, 500.932][991.661, 462.775]
[873.099, 413.197][913.615, 373.815][955.491, 501.796][999.107, 464.197]
[880.886, 414.477][921.235, 375.216][962.936, 502.671][1006.66, 465.639]
[888.479, 415.725][928.665, 376.582][970.197, 503.525][1014.02, 467.045]
[896.25, 417.003][936.269, 377.98][977.628, 504.399][1021.56, 468.484]
[903.949, 418.268][943.802, 379.365][984.99, 505.265][1029.02, 469.91]
[911.664, 419.537][951.351, 380.753][992.367, 506.133][1036.5, 471.339]
[919.363, 420.802][958.885, 382.139][999.729, 506.999][1043.97, 472.765]
[927.177, 422.087][966.531, 383.545][1007.2, 507.877][1051.55, 474.212]
[935.085, 423.386][974.268, 384.967][1014.76, 508.767][1059.21, 475.676]
[942.919, 424.674][981.933, 386.377][1022.25, 509.648][1066.81, 477.127]
[950.825, 425.974][989.67, 387.799][1029.81, 510.537][1074.48, 478.591]
[958.561, 427.245][997.239, 389.191][1037.21, 511.407][1081.98, 480.024]
[966.329, 428.522][1004.84, 390.589][1044.64, 512.28][1089.51, 481.462]
[826.987, 351.146][859.362, 303.43][899.29, 419.582][935.348, 380.599]
[828.121, 348.884][860.061, 300.844][899.831, 416.248][935.592, 377.436]
[829.246, 346.641][860.755, 298.278][900.367, 412.94][935.834, 374.298]
[830.5, 344.141][861.528, 295.419][900.964, 409.255][936.103, 370.802]
[831.603, 341.942][862.208, 292.904][901.489, 406.012][936.341, 367.726]
[832.724, 339.706][862.899, 290.348][902.023, 402.717][936.582, 364.6]
[833.828, 337.505][863.58, 287.831][902.549, 399.471][936.819, 361.52]
[835.046, 335.077][864.33, 285.054][903.13, 395.892][937.081, 358.125]
[836.194, 332.788][865.038, 282.437][903.677, 392.517][937.328, 354.923]
[837.344, 330.495][865.747, 279.815][904.224, 389.137][937.575, 351.716]
[838.462, 328.265][866.437, 277.264][904.757, 385.849][937.815, 348.597]
[839.611, 325.973][867.145, 274.644][905.305, 382.471][938.062, 345.392]
[840.746, 323.71][867.845, 272.056][905.845, 379.134][938.307, 342.227]
[841.866, 321.476][868.536, 269.501][906.379, 375.841][938.547, 339.102]
[842.995, 319.226][869.232, 266.928][906.917, 372.524][938.79, 335.955]
[844.107, 317.009][869.917, 264.393][907.446, 369.256][939.029, 332.855]
[845.248, 314.734][870.621, 261.791][907.99, 365.902][939.275, 329.673]
[846.384, 312.468][871.321, 259.2][908.531, 362.561][939.519, 326.503]
[847.539, 310.165][872.033, 256.566][909.082, 359.165][939.767, 323.282]
[848.667, 307.916][872.729, 253.994][909.619, 355.85][940.01, 320.136]
[849.799, 305.658][873.427, 251.412][910.159, 352.521][940.253, 316.978]
[850.992, 303.279][874.163, 248.691][910.727, 349.014][940.51, 313.651]
[852.124, 301.022][874.86, 246.111][911.266, 345.686][940.753, 310.495]
[853.261, 298.757][875.561, 243.52][911.808, 342.346][940.997, 307.326]
[660.741, 340.929][701.051, 301.455][729.73, 415.034][778.875, 382.795]
[644.898, 345.199][684.631, 306.076][715.83, 421.808][759.466, 380.099]
[634.178, 349.739][674.121, 311.581][706.197, 426.945][750.466, 388.505]
[627.69, 349.386][667.809, 311.505][699.622, 426.717][744.093, 388.325]
[621.63, 349.055][661.913, 311.435][693.481, 426.503][738.14, 388.157]
[615.493, 348.72][655.943, 311.364][687.262, 426.288][732.112, 387.986]
[611.173, 361.089][651.493, 325.468][683.487, 443.695][729.46, 406.514]
[607.029, 370.726][648.824, 333.299][679.95, 453.36][725.333, 416.316]
[601.262, 371.714][643.283, 334.499][674.179, 454.732][719.753, 417.796]
[601.381, 374.748][645.072, 340.435][677.015, 462.99][721.72, 420.724]
[604.083, 380.024][647.773, 344.412][680.302, 467.005][724.184, 424.316]
[599.221, 381.427][643.209, 346.089][675.64, 468.975][719.581, 426.031]
[594.209, 382.873][638.505, 347.818][670.835, 471.005][714.836, 427.799]
[589.355, 384.274][633.949, 349.492][666.181, 472.971][710.241, 429.511]
[623.543, 381.568][664.7, 349.191][701.502, 475.909][745.564, 430.641]
[648.215, 384.311][688.22, 350.828][728.606, 477.951][770.799, 434.067]
[673.949, 387.412][714.6, 351.989][756.818, 481.403][797.903, 436.976]
[700.187, 390.043][745.557, 358.845][783.46, 483.633][826.877, 440.998]
[724.76, 396.054][768.793, 361.996][811.267, 490.547][853.7, 446.542]
[744.403, 402.977][789.152, 367.656][833.548, 499.533][875.542, 453.669]
[761.872, 412.074][804.623, 372.985][852.419, 508.475][894.085, 461.218]
[777.317, 418.691][820.211, 379.794][870.311, 518.026][912.007, 469.994]
[794.408, 428.643][836.849, 386.003][888.398, 527.964][930.678, 479.636]
[812.087, 436.655][858.331, 394.477][906.224, 537.019][950.898, 488.768]
[827.221, 443.316][871.693, 398.735][922.832, 545.02][968.249, 496.561]
[837.296, 447.128][880.658, 401.263][935.095, 550.368][980.248, 501.496]
[844.545, 447.902][887.041, 402.458][942.592, 551.999][988.911, 503.935]
[851.253, 449.48][893.075, 402.168][948.905, 552.829][991.702, 500.152]
[856.929, 446.953][899.612, 400.148][954.233, 550.237][997.332, 499.253]
[861.268, 442.546][902.958, 395.618][959.07, 545.171][1001.02, 494.705]
[864.886, 435.421][906.359, 388.138][961.385, 536.679][1003.56, 487.184]
[867.69, 427.543][908.445, 377.807][962.301, 524.941][1004.65, 476.771]
[875.213, 428.786][915.872, 378.453][970.302, 526.385][1012.59, 478.052]
[882.405, 429.974][922.972, 379.071][977.949, 527.765][1020.19, 479.277]
[890, 431.229][930.47, 379.724][986.026, 529.223][1028.2, 480.57]
[897.58, 432.481][937.954, 380.375][994.087, 530.677][1036.21, 481.861]
[904.914, 433.693][945.195, 381.005][1001.89, 532.085][1043.95, 483.109]
[912.281, 434.91][952.468, 381.637][1009.72, 533.499][1051.73, 484.364]
[919.776, 436.149][959.867, 382.281][1017.69, 534.937][1059.64, 485.64]
[927.076, 437.355][967.074, 382.908][1025.46, 536.338][1067.35, 486.883]
[934.506, 438.582][974.41, 383.547][1033.36, 537.764][1075.2, 488.148]
[942.138, 439.843][981.944, 384.202][1041.47, 539.228][1083.25, 489.448]
[929.338, 377.89][972.801, 333.88][1021.48, 472.095][1060.56, 427.077]
[927.639, 368.968][970.944, 326.832][1016.07, 461.191][1055.93, 418.077]
[926.352, 365.459][968.869, 324.578][1013.8, 456.737][1052.14, 413.06]
[931.963, 362.933][974.518, 322.262][1019.23, 453.981][1057.35, 410.457]
[928.277, 364.416][968.768, 320.368][1011.58, 449.293][1049.89, 406.059]
[933.1, 362.234][973.506, 318.179][1016.01, 446.547][1054.13, 403.466]
[926.963, 354.322][966.781, 312.563][1009.28, 438.543][1046.1, 394.069]
[922.513, 345.589][961.984, 305.819][1004.79, 430.368][1039.18, 386.421]
[926.272, 342.596][965.61, 303.077][1008.15, 426.891][1042.15, 383.036]
[930.009, 339.621][969.214, 300.351][1011.5, 423.435][1045.09, 379.671]
[933.788, 336.612][972.859, 297.595][1014.88, 419.939][1048.07, 376.268]
[918.762, 329.145][956.336, 285.634][995.887, 405.103][1029.24, 362.256]
[910.829, 319.987][948.424, 279.233][987.891, 397.982][1020.14, 354.052]
[906.296, 313.957][943.887, 274.19][983.274, 393.424][1014.84, 348.206]
[903.354, 310.252][940.318, 270.55][979.016, 388.531][1011.31, 343.971]
[903.228, 310.737][939.757, 269.32][977.692, 385.866][1011.12, 342.36]
[904.455, 306.927][940.729, 265.565][978.222, 381.19][1011.37, 337.78]
[905.582, 303.428][941.623, 262.117][978.709, 376.895][1011.6, 333.575]
[906.036, 303.126][945.52, 265.172][980.723, 379.523][1015.91, 337.185]
[905.011, 301.992][947.071, 265.905][980.513, 379.268][1014.9, 336.457]
[901.906, 298.597][943.757, 263.105][976.035, 375.787][1011.77, 333.615]
[897.971, 294.22][939.087, 258.574][970.21, 370.727][1006.89, 329.013]
[892.755, 288.723][933.037, 253.22][964.529, 364.483][999.884, 322.512]
[886.608, 282.494][925.42, 247.086][956.645, 357.433][992.141, 313.855]
[879.973, 276.108][919.904, 241.887][950.373, 351.825][985.137, 308.421]
[873.514, 270.264][913.193, 236.939][945.056, 347.992][978.705, 303.329]
[866.683, 265.485][905.614, 232.267][936.371, 341.735][971.385, 299.151]
[859.513, 259.985][898.145, 228.772][929.443, 336.485][966.071, 294.954]
[852.939, 255.643][890.234, 224.579][922.528, 332.075][958.471, 288.866]
[847.178, 251.894][886.218, 221.793][917.053, 328.548][952.736, 285.139]
[842.795, 250.044][880.671, 218.693][912.076, 326.042][948.403, 281.909]
[839.871, 249.289][877.706, 217.743][908.209, 324.824][945.308, 281.819]
[837.706, 249.935][875.513, 217.952][905.055, 325.124][942.745, 283.263]
[835.617, 250.885][872.852, 218.826][903.615, 325.543][940.922, 284.282]
[831.348, 254.805][868.423, 221.845][899.315, 329.343][935.768, 288.262]
[827.625, 259.362][864.583, 225.969][894.759, 332.992][931.655, 293.149]
[824.895, 265.501][863.427, 232.593][893.616, 340.93][929.472, 300.102]
[822.171, 273.643][859.707, 240.003][890.183, 348.251][926.617, 308.882]
[819.302, 282.309][855.796, 248.086][887.081, 357.42][923.963, 316.933]
[816.08, 291.254][850.663, 255.467][883.969, 366.206][921.196, 324.847]
[814.896, 300.911][848.295, 261.151][880.955, 372.434][918.721, 331.777]
[810.241, 304.75][844.395, 264.414][878.213, 376.672][915.286, 336.003]
[805.667, 306.562][844.003, 268.001][875.134, 379.914][912.221, 339.78]
[801.185, 307.619][840.286, 269.069][871.819, 381.817][909.463, 341.815]
[797.299, 308.102][837.54, 269.846][868.84, 383.79][906.363, 340.034]
[793.887, 307.865][833.08, 269.845][865.856, 385.262][904.107, 341.895]
[791.387, 306.247][831.137, 269.243][863.411, 385.796][901.673, 342.737]
[790.691, 306.32][830.869, 268.18][861.928, 385.054][902.122, 341.961]
[790.875, 304.669][831.378, 266.755][862.327, 383.587][903.459, 341.575]
[792.261, 305.553][833.009, 266.717][865.256, 384.882][905.726, 342.606]
[793.46, 305.102][834.943, 267.212][868.478, 386.673][908.146, 343.366]
[795.075, 305.54][836.014, 267.01][871.376, 387.733][911.238, 344.455]
[796.674, 305.03][837.461, 264.622][872.581, 386.866][914.805, 343.614]
[798.25, 301.269][838.636, 261.067][875.514, 384.492][917.91, 342.377]
[800.207, 298.315][843.05, 258.298][878.761, 381.737][920.699, 340.225]
[803.406, 295.727][846.211, 255.013][882.692, 379.868][925.674, 338.828]
[806.564, 292.912][850.696, 253.635][886.076, 378.946][929.825, 337.703]
[809.022, 291.031][853.336, 252.035][890.355, 378.506][932.19, 336.273]
[811.496, 289.87][856.491, 251.925][894.216, 378.991][934.562, 334.609]
[813.977, 293.136][857.55, 251.314][898.016, 379.912][936.653, 333.871]
[815.906, 292.371][859.471, 250.859][900.671, 380.621][939.086, 333.854]
[817.951, 292.069][861.773, 250.536][901.86, 379.502][940.936, 330.531]
[819.562, 291.548][863.59, 250.275][903.925, 380.3][942.96, 331.264]
[820.755, 290.638][864.911, 250.15][906.767, 380.89][944.944, 332.147]
[822.224, 290.218][866.751, 250.616][907.562, 381.343][947.846, 334.217]
[823.89, 290.464][870.077, 252.104][909.507, 382.512][950.038, 334.993]
[826.587, 292.885][872.401, 253.827][910.471, 384.262][953.147, 337.273]
[828.883, 294.227][874.377, 254.625][912.212, 385.025][955.141, 339.578]
[830.599, 295.541][875.832, 255.246][912.097, 382.818][957.42, 340.78]
[833.009, 295.728][881.076, 257.94][916.126, 384.695][959.144, 336.997]
