C1= C2= C3= C4= 
[1491, 537][1568, 473][1730, 760][1821, 682]
[870.66, 695.453][914.942, 649.034][988.472, 819.901][1035.59, 772.348]
[864.276, 688.721][908.218, 639.254][980.361, 809.467][1028.88, 763.231]
[856.903, 679.011][900.288, 626.628][972.477, 799.483][1021.18, 750.751]
[848.201, 663.455][891.448, 611.794][964.785, 786.597][1012.72, 735.94]
[839.705, 648.771][882.556, 597.131][955.84, 770.118][1004.04, 720.623]
[830.185, 634.304][872.144, 582.704][945.059, 754.524][993.74, 704.764]
[818.792, 622.38][860.953, 570.269][932.639, 741.391][982.547, 692.028]
[808.44, 615.23][852.527, 563.065][920.87, 732.401][971.102, 683.061]
[798.783, 609.423][845.241, 558.12][910.104, 725.752][961.158, 677.316]
[788.709, 603.858][834.337, 553.255][899.16, 719.825][949.928, 672.091]
[779.414, 598.18][823.805, 547.842][888.31, 712.989][939.128, 665.5]
[771.347, 590.522][814.77, 541.283][879.621, 706.202][930.175, 658.905]
[763.05, 584.718][808.698, 535.754][869.954, 696.612][921.17, 651.842]
[756.017, 576.651][800.099, 528.207][861.588, 687.435][913.577, 644.293]
[753.191, 569.278][797.844, 522.124][857.772, 678.66][909.433, 636.728]
[753.059, 561.74][796.97, 514.687][856.017, 670.07][907.408, 629.337]
[753.728, 554.273][798.836, 508.478][856.628, 662.105][906.324, 621.394]
[753.478, 548.022][798.03, 503.476][857.556, 656.405][905.934, 616.252]
[754.218, 545.369][798.341, 500.586][858.059, 652.752][904.257, 610.935]
[754.989, 542.12][798.2, 498.015][858.666, 650.22][903.786, 607.399]
[755.763, 539.856][800.307, 496.257][859.04, 647.659][903.636, 604.053]
[757.067, 537.114][800.899, 493.894][859.758, 646.158][902.8, 600.195]
[759.425, 532.378][802.707, 491.753][862.557, 644.145][904.136, 596.944]
[764.286, 532.169][805.407, 490.326][864.006, 643.14][907.679, 596.153]
[768.716, 533.658][809.336, 491.143][866.111, 643.435][910.26, 595.172]
[771.926, 534.47][812.47, 491.705][868.152, 644.494][911.817, 594.681]
[773.575, 533.502][816.687, 492.566][869.222, 643.143][911.361, 592.146]
[773.718, 531.777][816.499, 491.653][868.676, 641.131][910.237, 589.829]
[772.672, 529.36][817.536, 491.025][867.999, 638.497][907.076, 585.802]
[769.566, 523.663][812.818, 484.909][862.905, 629.726][902.741, 580.093]
[766.316, 517.352][808.319, 477.958][858.154, 620.178][898.017, 573.22]
[761.836, 510.698][803.758, 472.239][852.581, 611.37][892.79, 565.6]
[756.665, 505.116][797.655, 467.365][846.895, 604.448][887.972, 560.468]
[752.472, 506.601][791.874, 464.983][839.728, 599.107][878.863, 556.202]
[744.25, 503.743][784.485, 463.228][831.869, 595.678][870.975, 554.484]
[737.027, 503.996][777.053, 464.022][824.454, 595.951][864.168, 555.431]
[730.447, 505.513][770.907, 467.115][818.354, 597.837][859.134, 559.562]
[725.537, 512.953][765.466, 471.962][811.519, 601.245][852.84, 564.376]
[720.169, 518.229][759.112, 477.562][806.168, 606.685][847.037, 569.404]
[715.127, 524.724][752.163, 483.72][800.906, 612.526][841.437, 574.878]
[711.419, 529.481][752.248, 490.837][795.9, 617.13][837.05, 578.294]
[708.806, 532.868][751.7, 495.16][792.628, 620.765][834.263, 582.147]
[707.013, 534.302][748.002, 496.134][790.664, 623.034][832.676, 584.561]
[705.644, 534.538][747.496, 496.302][790.05, 623.931][830.886, 581.449]
[705.024, 532.906][745.195, 494.589][790.094, 623.489][830.618, 582.298]
[704.704, 530.465][745.631, 493.245][790.31, 622.87][830.893, 582.377]
[704.03, 528.577][743.789, 492.19][789.781, 622.408][831, 583.033]
[703.709, 529.173][744.617, 493.114][789.889, 622.658][832.768, 584.713]
[704.723, 530.517][745.354, 492.652][791.539, 623.449][832.776, 584.844]
[705.698, 532.141][745.824, 492.279][791.562, 623.492][834.746, 586.4]
[705.983, 531.924][747.477, 493.152][793.463, 624.41][836.683, 587.298]
[705.141, 532.04][745.647, 492.649][792.417, 624.541][836.533, 587.684]
[704.572, 532.415][744.9, 492.544][791.989, 624.937][834.16, 587.092]
[703.657, 533.279][746.479, 494.501][790.312, 625.828][832.143, 587.203]
[703.632, 534.224][744.87, 495.413][789.999, 627.389][831.569, 587.276]
[704.568, 536.4][745.162, 496.685][791.889, 629.462][832.384, 589.366]
[705.653, 537.477][747.213, 498.819][792.547, 631.05][833.678, 590.383]
[706.56, 538.865][747.108, 499.265][792.835, 632.25][834.759, 591.145]
[707.33, 538.132][747.102, 498.392][794.309, 631.959][836.843, 592.276]
[708.818, 537.557][748.575, 497.118][796.346, 631.14][838.472, 591.977]
[708.569, 535.597][747.743, 496.097][797.106, 631.335][839.5, 591.393]
[706.606, 531.424][745.327, 492.357][796.518, 630.309][839.12, 587.994]
[705.203, 525.945][744.188, 486.916][793.521, 622.522][838.304, 583.359]
[704.727, 520.057][743.917, 481.343][794.132, 618.899][838.556, 577.531]
[706.109, 515.852][745.749, 476.518][794.91, 614.413][839.624, 572.501]
[707.778, 514.397][747.769, 472.286][795.534, 610.14][841.61, 569.823]
[709.662, 512.777][749.926, 471.684][797.757, 609.776][844.01, 569.262]
[712.866, 513.87][752.188, 472.711][800.648, 610.69][846.452, 567.424]
[716.535, 522.644][755.123, 479.982][804.655, 618.734][850.389, 576.234]
[719.344, 526.308][757.374, 483.375][807.435, 625.031][853.093, 580.813]
[721.48, 527.982][759.379, 485.438][808.965, 629.314][855.429, 583.49]
[723.108, 529.866][760.62, 487.047][810.416, 632.329][856.91, 585.272]
[722.524, 528.952][759.168, 487.697][812.044, 633.703][857.076, 586.031]
[721.448, 527.94][758.018, 486.432][812.382, 632.964][855.104, 584.252]
[720.579, 525.079][756.514, 482.787][811.718, 628.512][853.533, 581.084]
[719.274, 520.785][755.622, 479.374][812.036, 625.91][853.455, 578.917]
[718.231, 517.531][755.217, 474.738][810.73, 620.356][852.163, 574.915]
[716.829, 512.711][754.019, 469.452][809.401, 614.631][851.741, 570.394]
[716.329, 508.408][754.57, 465.977][809.542, 609.322][852.294, 567.502]
[715.944, 498.224][755.287, 457.619][807.843, 596.88][850.332, 557.778]
[717.998, 488.979][755.838, 448.309][808.88, 586.193][853.52, 549.76]
[723.673, 485][762.114, 444.276][815.228, 582.291][860.347, 546.404]
[732.08, 486.525][770.983, 444.296][823.853, 583.305][869.621, 547.795]
[740.238, 491.046][779.203, 446.204][832.462, 588.901][877.847, 550.445]
[747.025, 496.691][785.744, 450.137][838.715, 594.219][885.251, 554.342]
[754.404, 503.474][793.222, 455.631][846.835, 601.632][894.532, 561.517]
[762.843, 509.616][803.765, 462.836][858.156, 610.583][906.443, 570.279]
[772.111, 515.246][813.781, 469.599][870.507, 619.83][918.942, 578.216]
[785.427, 522.023][826.488, 475.565][886.075, 628.149][934.574, 586.968]
[799.572, 530.889][841.583, 483.245][902.507, 639.327][953.039, 597.06]
[815.37, 541.35][858.673, 493.087][920.036, 651.827][971.838, 609.575]
[832.26, 551.542][876.82, 502.825][941.587, 665.8][993.491, 622.435]
[848.703, 559.464][893.363, 511.267][962.097, 678.245][1014.89, 634.034]
[864.283, 564.484][912.12, 517.258][982.808, 687.908][1035.44, 642.193]
[878.354, 566.827][928.652, 520.088][999.679, 693.527][1053.58, 646.935]
[888.664, 565.832][941.68, 519.2][1012.6, 696.096][1068.03, 648.561]
[894.697, 562.717][948.115, 515.881][1022.99, 697.506][1079.32, 648.366]
[897.815, 558.88][950.601, 511.023][1028.47, 697.63][1086.63, 646.69]
[896.676, 555.135][951.541, 505.911][1029.02, 695.927][1088.55, 642.459]
[892.784, 548.582][949.772, 498.324][1028, 691.636][1088.23, 634.813]
[890.319, 537.876][949.2, 488.301][1028.84, 683.456][1090.45, 627.891]
[889.389, 529.594][948.768, 477.052][1029.68, 676.644][1092.01, 618.898]
[885.976, 520.904][949.775, 470.204][1028.37, 670.114][1092.07, 611.916]
[879.584, 514.234][943.517, 461.455][1024.09, 664.72][1087.93, 605.921]
[868.458, 507.485][932.096, 452.55][1015.29, 660.529][1080.05, 601.636]
[856.782, 504.131][922.198, 446.965][1007.95, 660.23][1072.5, 599.831]
[843.517, 504.354][911.115, 446.395][998.169, 665.314][1064.86, 603.809]
[836.799, 511.181][905.983, 452.081][995.998, 676.871][1065.16, 615.76]
[840.468, 522.43][905.803, 461.32][1004.78, 693.378][1075.2, 630.855]
[852.132, 535.254][915.017, 473.249][1021.64, 710.92][1092.37, 647.372]
[869.571, 543.207][931.131, 480.8][1043.14, 722.556][1116.18, 658.207]
[890.901, 544.398][951.377, 482.413][1067.95, 727.244][1143.18, 661.831]
[912.92, 543.193][973.138, 481.273][1095.99, 730.614][1170.8, 663.256]
[935.606, 541.629][995.616, 479.787][1125.26, 735.104][1200.87, 665.398]
[958.363, 542.094][1017.61, 479.196][1153.06, 740.807][1231.54, 669.97]
[980.262, 541.532][1039.51, 478.726][1181.89, 746.759][1261.37, 673.341]
[1001.76, 538.412][1064.54, 476.583][1211.03, 750.066][1292.43, 675.856]
[1020.47, 531.837][1086.22, 470.824][1235.04, 748.484][1318.92, 673.82]
[1037.83, 520.931][1105.25, 461.147][1256.85, 741.505][1342.29, 666.84]
[1055.05, 507.641][1123.41, 446.194][1276.59, 727.444][1363.71, 652.851]
[1072.49, 489.273][1141.26, 425.971][1296.65, 707.137][1384.14, 632.642]
[1090.21, 467.472][1162.45, 403.061][1318.41, 684.447][1404.62, 608.638]
[1110.58, 444.869][1182.81, 376.436][1343.06, 658.631][1427.92, 580.993]
[1133.74, 415.218][1206.5, 345.172][1371.93, 629.273][1457.44, 549.981]
[1160.2, 386.154][1235.99, 313.995][1403.89, 601.252][1492.23, 519.819]
[1189.8, 357.964][1265.77, 285.463][1441.87, 580.906][1530.23, 498.249]
[1223.68, 339.794][1293.01, 264.694][1487.17, 571.137][1571.7, 484.316]
[1261.21, 333.907][1335.34, 253.069][1529.53, 567.66][1615.16, 471.565]
[1301.59, 333.789][1372.93, 244.816][1575.6, 571.812][1659.68, 464.894]
[1341.58, 339.694][1415.43, 244.284][1619.91, 579.341][1702.49, 463.375]
[1378.37, 348.725][1447.39, 245.599][1681.58, 574.795][1741.06, 467.578]
[1412.04, 355.935][1477.9, 248.633][1710.35, 586.992][1775.42, 471.929]
[1437.62, 361.326][1502.5, 251.978][1734.73, 596.648][1801.62, 475.196]
[1457.46, 362.442][1522.2, 253.233][1752.03, 599.987][1821.26, 474.473]
[1472.99, 354.934][1538.51, 244.738][1763.1, 588.855][1836.52, 462.93]
[1483.28, 344.349][1615.31, 326.759][1770.16, 574.434][1845.97, 448.182]
[1490.13, 334.563][1606.46, 293.649][1771.95, 560.152][1851.05, 435.598]
[1493.08, 319.589][1598.23, 264.572][1771.13, 543.417][1853.9, 418.876]
[1497.12, 303.196][1596.36, 237.215][1798.35, 506.611][1857.65, 400.709]
[1514.42, 296.148][1615.34, 230.791][1819.15, 498.337][1877.12, 392.066]
[1517.65, 270.134][1620.4, 191.336][1841.91, 451.181][1878.74, 364.678]
[1534.13, 261.477][1638.59, 182.203][1863.21, 439.708][1897.12, 354.417]
[1539.28, 240.585][1605.64, 168.059][1880.96, 406.322][1900.11, 333.6]
[1549.41, 235.713][1618.08, 148.309][1896.03, 387.693][1905.91, 322.88]
[1558.2, 232.581][1621.73, 136.241][1909.33, 357.882][1914.68, 336.962]
[1573.46, 223.458][1635.48, 125.333][1930.13, 342.348][1931, 327.522]
[1569.18, 235.705][1631.73, 131.684][1926.13, 335.408][1924.23, 361.037]
[1566.63, 249.809][1633.78, 140.922][1895.2, 385.779][1920.19, 362.585]
[1578.92, 244.248][1645.22, 133.008][1909.8, 376.41][1933.06, 357.316]
[1591.01, 238.77][1656.49, 125.213][1924.17, 367.181][1945.74, 352.126]
[1567.07, 288.089][1627.48, 173.027][1876.83, 459.04][1919.6, 389.582]
[1551.27, 314.14][1610.78, 201.339][1875.59, 488.355][1904.56, 414.657]
[1539.41, 338.603][1593.9, 221.333][1847.22, 530.288][1892.56, 434.418]
[1529.77, 356.886][1583.56, 239.596][1825.66, 562.846][1883.48, 453.861]
[1522.31, 369.378][1577.9, 255.694][1808.25, 587.525][1876.4, 469.165]
[1516.46, 380.16][1570.88, 266.996][1818.77, 591.063][1870.45, 480.296]
[1512.09, 391.469][1566.56, 276.96][1805, 609.901][1865.69, 492.755]
[1511.08, 403.421][1566.48, 287.913][1800.11, 628.372][1864.98, 503.546]
[1515.67, 416.153][1567.51, 297.949][1800.67, 645.289][1869.48, 512.251]
[1521.66, 429.301][1575.99, 309.669][1802.22, 660.049][1875.41, 524.058]
[1525.74, 438.318][1580.84, 321.047][1803.42, 673.75][1879.42, 532.327]
[1530.73, 447.882][1570.61, 341.79][1806.9, 686.394][1884.63, 543.104]
[1537.07, 458.075][1585.5, 351.993][1813.63, 698.795][1891.14, 553.985]
[1544.15, 466.092][1597.86, 360.893][1821.41, 709.782][1897.76, 564.025]
[1549.39, 471.978][1606.65, 367.17][1827.01, 717.721][1903.2, 570.921]
[1554.29, 479.35][1614.63, 373.372][1831.34, 724.272][1906.5, 575.257]
[1555.59, 482.061][1687.38, 478.065][1833.53, 728.654][1908.31, 578.012]
[1556.63, 483.902][1677.67, 459.981][1835.62, 731.583][1909.75, 585.184]
[1557.53, 470.885][1646.61, 474.212][1838.27, 734.466][1910.96, 587.094]
[1560.6, 468.665][1649.79, 458.668][1848.02, 736.982][1912.19, 593.296]
[1563.66, 473.193][1654.44, 469.532][1851.09, 745.315][1915.16, 599.867]
[1566.78, 477.819][1659.19, 480.634][1854.22, 753.83][1918.2, 606.582]
[1569.97, 482.545][1664.04, 491.973][1857.42, 762.528][1921.31, 613.441]
[1573.08, 487.148][1668.76, 503.019][1860.54, 771][1924.33, 620.122]
[1576.39, 492.046][1673.79, 514.772][1863.85, 780.015][1927.55, 627.231]
[1579.38, 496.477][1678.34, 525.404][1866.85, 788.17][1930.46, 633.661]
[1582.41, 500.959][1682.94, 536.159][1869.89, 796.419][1933.4, 640.167]
[1585.55, 505.619][1687.72, 547.341][1873.04, 804.996][1936.46, 646.93]
[1588.64, 510.182][1692.41, 558.29][1876.13, 813.395][1939.46, 653.553]
[1591.75, 514.795][1697.14, 569.358][1879.26, 821.885][1942.49, 660.248]
[1594.9, 519.459][1701.93, 580.551][1882.42, 830.47][1945.55, 667.018]
[1598.21, 524.367][1706.97, 592.328][1885.74, 839.503][1948.78, 674.142]
[1601.18, 528.761][1711.48, 602.87][1888.71, 847.589][1951.66, 680.518]
[1604.29, 533.365][1716.21, 613.918][1891.83, 856.063][1954.69, 687.201]
[1607.37, 537.919][1720.88, 624.845][1894.92, 864.444][1957.68, 693.81]
[1610.43, 542.463][1725.54, 635.749][1897.99, 872.808][1960.66, 700.406]
[1613.54, 547.058][1730.26, 646.775][1901.1, 881.266][1963.68, 707.075]
[1616.58, 551.564][1734.89, 657.587][1904.15, 889.559][1966.64, 713.615]
[1619.62, 556.061][1739.5, 668.377][1907.2, 897.835][1969.59, 720.141]
[1622.69, 560.606][1744.17, 679.284][1910.28, 906.201][1972.58, 726.738]
[1625.69, 565.046][1748.73, 689.939][1913.28, 914.374][1975.49, 733.183]
[1628.66, 569.457][1753.25, 700.521][1916.27, 922.491][1978.39, 739.584]
[1631.5, 573.657][1757.57, 710.6][1919.11, 930.222][1981.15, 745.68]
[1634.6, 578.254][1762.29, 721.631][1922.23, 938.683][1984.17, 752.353]
[1637.68, 582.803][1766.95, 732.547][1925.31, 947.056][1987.16, 758.955]
[1640.52, 587.009][1771.27, 742.638][1928.16, 954.796][1989.92, 765.059]
[1643.44, 591.334][1775.71, 753.016][1931.08, 962.757][1992.76, 771.337]
[1646.42, 595.755][1780.25, 763.626][1934.08, 970.895][1995.66, 777.754]
[1649.4, 600.165][1784.78, 774.207][1937.06, 979.011][1998.56, 784.154]
[1652.37, 604.557][1789.29, 784.747][1940.04, 987.095][2001.45, 790.529]
[1655.39, 609.028][1793.88, 795.474][1943.07, 995.323][2004.38, 797.018]
[1658.48, 613.608][1798.58, 806.464][1946.17, 1003.75][2007.39, 803.665]
[1661.51, 618.09][1803.18, 817.219][1949.2, 1012][2010.33, 810.171]
[1664.55, 622.595][1807.8, 828.029][1952.25, 1020.29][2013.29, 816.709]
[1667.58, 627.082][1812.41, 838.795][1955.29, 1028.55][2016.24, 823.221]
[1670.64, 631.617][1817.06, 849.677][1958.36, 1036.9][2019.22, 829.803]
[1673.84, 636.354][1821.93, 861.043][1961.57, 1045.62][2022.33, 836.678]
[1677.06, 641.116][1826.81, 872.47][1964.79, 1054.38][2025.46, 843.59]
[1680.25, 645.847][1831.67, 883.823][1968, 1063.09][2028.57, 850.457]
[1683.38, 650.488][1836.44, 894.959][1971.14, 1071.63][2031.61, 857.193]
[1686.49, 655.084][1841.15, 905.987][1974.25, 1080.09][2034.63, 863.864]
[1689.78, 659.964][1846.16, 917.697][1977.56, 1089.07][2037.84, 870.946]
[1692.78, 664.403][1850.72, 928.349][1980.56, 1097.24][2040.75, 877.389]
[1695.7, 668.728][1855.16, 938.726][1983.49, 1105.2][2043.59, 883.666]
[1698.71, 673.179][1859.73, 949.406][1986.5, 1113.39][2046.52, 890.126]
[1701.77, 677.711][1864.38, 960.282][1989.57, 1121.74][2049.5, 896.704]
[1704.85, 682.266][1869.06, 971.212][1992.66, 1130.12][2052.49, 903.316]
[1602.66, 288.272][1674.14, 228.852][1815.83, 474.449][1904.38, 388.209]
[1603.12, 282.454][1673.79, 220.34][1814.3, 465.606][1903.53, 381.288]
[1603.54, 277.21][1673.47, 212.668][1812.93, 457.635][1902.76, 375.049]
[1604.01, 271.462][1673.13, 204.257][1811.42, 448.897][1901.92, 368.21]
[1601.01, 277.453][1667.26, 207.602][1813.81, 455.511][1905.47, 373.997]
[1598.52, 277.234][1666.79, 208.983][1811.48, 456.872][1904.96, 376.929]
[1595.8, 278.095][1664.24, 208.755][1810.42, 456.981][1903.13, 379.613]
[1591.05, 278.933][1659.58, 209.55][1805.36, 457.99][1900.95, 382.613]
[1587.48, 282.053][1654.84, 211.531][1801.34, 460.123][1896, 385.348]
[1583, 284.709][1648.28, 213.698][1796.87, 463.65][1891.14, 388.975]
[1579.1, 288.737][1643.17, 217.488][1793.35, 467.839][1888.21, 394.36]
[1574.99, 290.688][1640.33, 222.416][1787.74, 472.144][1885.47, 399.49]
[1573.82, 296.548][1638.65, 227.291][1786.39, 477.452][1881.99, 402.276]
[1573, 301.691][1637.78, 232.649][1785.79, 482.832][1877.6, 401.717]
[1573.12, 308.36][1637.91, 237.454][1785.82, 487.948][1878.35, 408.899]
[1571.49, 313.441][1639.92, 243.574][1783.56, 493.397][1879.03, 415.604]
[1569.73, 317.886][1637.66, 248.272][1781.95, 498.777][1877.86, 422.214]
[1566.68, 323.002][1632.46, 252.441][1779.66, 503.164][1874.39, 427.5]
[1561.95, 328.146][1626.04, 256.564][1775.22, 507.454][1868.41, 432.477]
[1554.99, 331.231][1618.76, 260.468][1767.64, 511.172][1859.65, 435.737]
[1545.62, 333.193][1610.94, 264.871][1753.96, 513.052][1849.81, 441.99]
[1533.86, 338.134][1600.68, 270.824][1740.99, 517.666][1834.15, 448.434]
[1518.53, 342.091][1587.11, 276.463][1722.12, 520.516][1814.09, 452.337]
[1501.24, 345.526][1569.4, 280.022][1701.9, 522.556][1790.9, 454.52]
[1482.8, 347.2][1549.45, 282.974][1678.87, 523.176][1765.89, 454.627]
[1464.95, 348.302][1530.16, 284.766][1656.72, 522.632][1741.64, 453.918]
[1448.95, 348.073][1513.06, 285.939][1637.54, 521.199][1719.44, 451.42]
[1434.82, 348.643][1497.81, 286.698][1621.08, 520.307][1698.95, 449.09]
[1421.49, 348.099][1484.22, 287.748][1606.06, 519.556][1682.32, 447.499]
[1410.61, 346.98][1476.96, 290.759][1593.99, 519.203][1668.8, 448.814]
[1402.01, 347.213][1467.66, 292.707][1584.54, 519.769][1657.1, 450.071]
[1395.15, 349.878][1459.38, 294.287][1576.33, 519.83][1646.98, 448.582]
[1388.57, 348.649][1451.72, 295.984][1565.87, 518.67][1637.46, 447.962]
[1382.31, 348.49][1445.81, 297.747][1557.9, 519.776][1629.4, 449.176]
[1377.43, 350.631][1440.62, 299.57][1552.39, 520.301][1622.72, 449.477]
[1374.08, 352.523][1435.88, 300.292][1550.11, 521.261][1619.59, 451.131]
[1371.2, 355.429][1433.41, 301.962][1547.84, 521.985][1615.22, 452.979]
[1367.28, 356.078][1428.64, 301.899][1543.34, 521.894][1610.96, 453.436]
[1364.04, 356.987][1425.07, 302.217][1538.62, 521.157][1605.97, 453.075]
[1359.53, 358.208][1421.8, 303.557][1531.58, 519.981][1599.65, 454.223]
[1354.01, 358.211][1415.48, 305.108][1523.58, 519.351][1592.24, 453.898]
[1348.78, 359.937][1410.23, 306.255][1516.48, 518.26][1584.14, 453.024]
[1342.71, 357.042][1403.87, 306.757][1508.46, 516.503][1576.28, 451.705]
[1338.7, 356.186][1399.05, 306.694][1500.99, 513.951][1570.8, 450.334]
[1336.33, 353.972][1396.69, 306.495][1496.78, 512.614][1567.26, 450.136]
[1334.32, 351.373][1394.99, 305.682][1493.17, 511.616][1563.31, 446.165]
[1334.22, 352.572][1393.69, 304.424][1493.11, 511.162][1562.71, 444.58]
[1334.99, 353.191][1393.54, 302.829][1493.69, 508.213][1561.72, 442.496]
[1335.33, 350.743][1392.91, 300.683][1491.96, 505.109][1560.27, 437.141]
[1337.54, 350.296][1395.54, 298.711][1494.38, 502.453][1559.72, 433.611]
[1338.89, 347.03][1396.66, 296.875][1496.56, 500.447][1561.67, 432.388]
[1341.28, 346.253][1399.48, 295.736][1497.9, 498.349][1562.86, 428.847]
[1342.86, 344.517][1401.11, 294.282][1500.25, 497.738][1565.74, 428.302]
[1344.18, 342.317][1403.96, 293.753][1500.17, 496.438][1567.84, 428.227]
[1346.46, 343.271][1405.66, 293.348][1504.05, 496.937][1568.72, 425.853]
[1347.82, 341.999][1406.87, 293.062][1504.08, 496.548][1571.17, 426.79]
[1351.31, 345.752][1409.68, 293.447][1507.19, 497.193][1575.59, 427.879]
[1355.83, 347.779][1413.09, 294.345][1512.07, 498.041][1580.88, 430.539]
[1358.77, 348.168][1418.11, 295.044][1518.54, 499.915][1586.22, 433.798]
[1363.36, 349.336][1420.83, 295.004][1525, 501.381][1590.95, 432.83]
[1366.92, 347.318][1425.56, 294.682][1529.14, 502.53][1596.67, 434.424]
[1371.1, 348.381][1428.33, 294.146][1533.49, 502.85][1599.92, 431.292]
[1373.99, 347.447][1434.22, 293.737][1538.26, 502.523][1605.31, 432.396]
[1378.48, 347.6][1436.65, 292.849][1543.62, 502.279][1611.44, 433.268]
[1383.66, 349.179][1441.99, 292.169][1549.17, 502.681][1617.89, 435.412]
[1387.65, 347.462][1447, 291.939][1554.04, 502.998][1624.64, 437.089]
[1392.95, 348.491][1453.39, 291.487][1563.25, 503.843][1630.57, 437.197]
[1397.44, 345.739][1457.23, 289.392][1568.34, 503.314][1636.38, 434.313]
[1402.42, 341.302][1462.89, 286.652][1575.79, 502.618][1643.5, 430.937]
[1409.15, 339.644][1469.85, 284.546][1585.88, 502.375][1653.05, 428.629]
[1417.46, 340.486][1478.6, 283.602][1595.2, 503.365][1665.74, 432.16]
[1425.96, 342.894][1487.45, 284.074][1605.58, 505.281][1676.39, 435.455]
[1434.4, 345.342][1495.56, 286.2][1615.14, 509.356][1688.16, 438.574]
[1442.01, 348.675][1506.66, 289.603][1625.84, 514.478][1699.97, 443.545]
[1448.8, 352.098][1514.96, 292.812][1635.22, 519.823][1711.34, 449.355]
[1455.53, 357.311][1520.55, 295.864][1645.34, 525.049][1721.24, 454.371]
[1461.13, 361.038][1525.23, 298.798][1653.5, 529.621][1729.49, 459.072]
[1466.31, 364.152][1530.84, 301.618][1659.41, 533.924][1736.89, 463.77]
[1471.06, 366.165][1534.75, 303.734][1665.18, 537.085][1743.47, 467.24]
[1475.45, 368.749][1538.2, 305.573][1669.65, 539.914][1748.53, 469.446]
[1478.89, 368.162][1541.47, 306.14][1674.9, 541.836][1753.65, 470.303]
[1482.38, 367.894][1549.78, 307.674][1681.73, 544.336][1759.18, 471.982]
[1486.03, 368.209][1555.42, 308.234][1686.45, 545.883][1763.46, 472.897]
[1488.9, 368.613][1555.66, 307.382][1690.25, 547.406][1763.66, 469.578]
[1490.76, 369.135][1556.65, 307.536][1692.43, 548.706][1765.98, 473.012]
[1491.98, 369.487][1556.6, 308.194][1691.8, 549.894][1767.2, 474.996]
[1492.08, 369.981][1556.58, 309.515][1691.54, 551.539][1767.49, 476.698]
[1490.83, 368.883][1556.39, 310.499][1690.55, 552.723][1766.92, 478.227]
[1490.2, 371.425][1556.28, 312.347][1689.77, 554.072][1766.16, 478.997]
[1488.41, 371.911][1554.31, 313.73][1685.52, 553.872][1765.36, 481.231]
[1488.21, 373.184][1555.14, 316.002][1684.85, 555.494][1765.09, 483.605]
[1487.16, 373.475][1555.74, 317.637][1685.41, 557.415][1764.44, 485.815]
[1487.98, 376.281][1554, 318.25][1684.81, 557.044][1762.29, 483.91]
[1488.5, 379.288][1553.42, 318.667][1684.8, 557.845][1762.54, 484.697]
[1488.75, 382.977][1552.23, 319.486][1684.9, 558.336][1761.94, 485.475]
[1488.85, 383.993][1551.21, 320.943][1684.27, 559.518][1761.95, 487.175]
[1488.82, 384.103][1549.75, 321.712][1682.5, 560.64][1762.42, 488.994]
[1487.48, 383.171][1549.97, 322.77][1682.14, 561.059][1761.71, 488.773]
[1487.55, 383.849][1550.66, 323.238][1682.96, 561.315][1761.67, 489.407]
[1488.11, 383.731][1550.84, 323.25][1679.48, 559.421][1762.13, 490.11]
[1488.52, 383.32][1552.11, 322.654][1679.64, 559.659][1762.45, 489.751]
[1488.76, 382.069][1552.15, 321.552][1679.13, 558.908][1760.86, 486.5]
[1488.89, 381.933][1551.85, 320.666][1681.3, 557.999][1761.31, 486.258]
[1488.96, 380.346][1551.3, 319.372][1680.35, 557.266][1761.34, 485.17]
[1488.41, 379.97][1550.84, 318.934][1681.05, 556.083][1759.26, 482.234]
[1487.28, 379.331][1550.39, 318.551][1679.14, 555.114][1756.68, 480.517]
[1485.22, 377.36][1551.79, 319.419][1676.18, 554.356][1755.25, 481.54]
[1481.84, 374.949][1550.78, 319.489][1673.59, 553.761][1750.91, 478.805]
[1480.4, 375.442][1548.21, 318.937][1671.3, 553.883][1749.03, 480.806]
[1476.92, 374.648][1545.32, 318.502][1668.63, 553.384][1746.4, 480.001]
[1475.46, 376.407][1541.32, 318.739][1666.63, 553.584][1743.54, 481.739]
[1473.78, 378.053][1538.57, 320.084][1661.32, 553.441][1740.81, 482.774]
[1471.94, 379.9][1535.9, 321.694][1660.21, 555.965][1738.17, 485.026]
[1469.98, 382.182][1534.78, 324.081][1659.13, 557.313][1734.15, 484.401]
[1468.52, 384.501][1536, 327.061][1659.24, 559.502][1733.18, 486.82]
[1466.87, 385.086][1534.07, 328.149][1657.63, 561.745][1732.51, 489.827]
[1465.05, 386.677][1531.45, 328.953][1656.73, 562.575][1730.3, 490.37]
[1461.95, 387.279][1526.54, 328.939][1652.58, 562.882][1725.75, 489.574]
[1458.45, 387.701][1524.58, 329.469][1647.09, 562.491][1721.43, 490.682]
[1453.52, 386.795][1519.08, 328.644][1640.95, 560.383][1715.04, 488.848]
[1449.29, 386.055][1513.82, 327.965][1634.34, 558.153][1710.01, 488.864]
[1445.5, 384.883][1508.65, 328.007][1629.6, 557.3][1705.04, 487.113]
[1442.67, 386.006][1503.89, 328.016][1623.15, 556.051][1698.11, 481.642]
[1439.49, 385.089][1502.17, 327.99][1621.32, 555.384][1695.34, 482.11]
[1436.89, 384.656][1498.94, 327.947][1619.21, 555.462][1693.39, 482.781]
