C1= C2= C3= C4= 
[1667, 307][1728, 259][1791, 418][1876, 374]
[1571.35, 374.86][1634.9, 324.421][1723.86, 504.314][1793.77, 449.672]
[1570.81, 375.079][1635.36, 324.819][1720.96, 503.612][1793.36, 450.577]
[1570.96, 374.366][1634.84, 325.099][1720.15, 503.908][1792.47, 450.385]
[1571.07, 375.532][1635, 325.304][1721.25, 504.127][1791.77, 449.936]
[1571.14, 376.127][1634.25, 325.436][1722.1, 503.987][1791.24, 448.992]
[1571.19, 376.285][1633.38, 325.522][1721.31, 503.294][1790.83, 448.826]
[1571.22, 375.815][1633, 325.565][1721.26, 502.745][1790.52, 447.83]
[1571.8, 377.142][1632.7, 325.581][1723.21, 503.736][1790.86, 447.345]
[1572.25, 377.028][1632.76, 325.305][1723.87, 504.216][1791.13, 446.968]
[1572.58, 375.782][1634.22, 325.074][1724.36, 505.425][1791.34, 446.961]
[1572.83, 374.524][1635.64, 324.602][1723.59, 506.352][1791.5, 446.957]
[1573.02, 372.691][1636.16, 324.229][1721.55, 504.774][1792.2, 447.524]
[1576.58, 378.127][1637.13, 323.934][1720.25, 503.537][1793.31, 448.251]
[1576.47, 377.183][1636.43, 323.701][1723.27, 504.577][1794.18, 447.091]
[1576.92, 376.144][1636.74, 323.518][1725.88, 505.086][1793.97, 443.607]
[1577.8, 373.902][1638.96, 323.09][1724.44, 503.75][1795.23, 444.659]
[1579.05, 373.31][1640.96, 323.045][1727.62, 504.432][1797.34, 445.479]
[1579.98, 374.005][1641.04, 323.012][1728.91, 504.381][1798.39, 444.404]
[1581.25, 373.685][1642.23, 322.413][1728.45, 503.185][1800.33, 445.015]
[1582.2, 372.864][1643.99, 321.951][1731.52, 503.409][1801.8, 445.21]
[1582.3, 371.378][1644.43, 321.604][1730.96, 502.433][1804.6, 445.945]
[1582.95, 370.805][1646.49, 321.048][1733.69, 502.541][1806.76, 446.228]
[1583.4, 370.093][1646.3, 320.34][1735.75, 502.342][1808.37, 445.87]
[1584.27, 371.008][1648.97, 319.812][1738.13, 501.906][1809.52, 446.46]
[1584.89, 369.443][1650.1, 319.425][1739.31, 501.295][1809.75, 445.199]
[1585.61, 369.394][1652.33, 318.575][1742.43, 501.117][1810.45, 444.803]
[1586.47, 366.784][1651.8, 317.34][1742.01, 500.407][1811.56, 443.066]
[1588.81, 368.218][1651.89, 315.827][1743.62, 499.578][1812.94, 441.439]
[1590.04, 367.037][1652.52, 314.653][1742.53, 497.196][1814.58, 440.461]
[1590.89, 366.174][1655.22, 313.812][1744.16, 496.559][1815.13, 439.757]
[1590.89, 364.124][1656.62, 313.219][1743.03, 494.967][1816.03, 440.973]
[1590.88, 362.836][1657.41, 312.769][1741.86, 493.747][1816.71, 440.486]
[1591.4, 363.878][1657.95, 312.459][1742.34, 494.555][1816.03, 440.131]
[1591.18, 364.431][1657.17, 312.253][1743.81, 495.494][1815.45, 439.593]
[1591, 365.728][1657.41, 312.388][1746.37, 496.805][1814.42, 438.608]
[1590.81, 366.477][1654.95, 312.826][1744.84, 497.845][1814.12, 438.456]
[1590.64, 367.349][1655.59, 313.462][1746.5, 498.942][1813.31, 439.205]
[1590.47, 367.464][1655.19, 314.267][1745.72, 499.508][1812.64, 438.956]
[1589.75, 367.273][1653.16, 314.899][1745.37, 500.23][1812.11, 439.062]
[1589.18, 367.126][1653.28, 315.395][1745.95, 500.793][1811.69, 440.294]
[1588.72, 368.166][1652.21, 316.364][1747.21, 501.507][1811.34, 440.979]
[1588.92, 369.255][1653.09, 317.112][1746.41, 500.618][1811.06, 442.369]
[1589.07, 369.525][1656.04, 318.831][1745.21, 501.354][1811.41, 444.585]
[1589.17, 370.305][1656.32, 319.017][1744.55, 501.062][1811.11, 444.584]
[1589.25, 370.617][1655.08, 319.727][1741.42, 500.252][1811.44, 444.858]
[1589.29, 371.709][1654.66, 320.258][1741.59, 500.197][1813.12, 446.205]
[1588.74, 371.681][1654.91, 320.66][1739.69, 500.442][1814.14, 448.104]
[1588.31, 371.352][1652.2, 320.95][1737.07, 499.762][1812.59, 447.232]
[1587.39, 371.666][1654.14, 322.895][1736.8, 500.104][1811.95, 448.562]
[1586.1, 374.5][1652.75, 323.219][1736.61, 500.658][1811.46, 449.565]
[1584.54, 374.928][1649.08, 323.438][1735.34, 501.37][1810.49, 450.592]
[1582.77, 375.235][1645.97, 324.161][1733.22, 502.203][1806.87, 447.902]
[1580.85, 376.021][1643.02, 324.692][1731.63, 502.835][1805.81, 449.54]
[1579.38, 376.324][1641.35, 325.374][1729.84, 503.317][1804.44, 450.508]
[1578.3, 377.095][1640.12, 325.575][1729.38, 503.669][1803.99, 452.082]
[1577.53, 377.078][1637.84, 325.69][1728.24, 503.918][1803.68, 453.527]
[1576.94, 376.773][1636.37, 325.773][1727.37, 504.391][1801.18, 452.075]
[1575.96, 376.228][1636.44, 325.526][1727.61, 504.738][1798.73, 451.487]
[1575.26, 376.35][1636, 325.593][1725.3, 505.832][1797.45, 451.574]
[1574.74, 376.998][1637.1, 325.633][1726.64, 508.074][1796.5, 451.346]
[1574.33, 377.223][1635.11, 325.666][1726.27, 507.841][1795.18, 450.885]
[1573.5, 377.085][1636.21, 325.666][1725.47, 507.619][1794.23, 451.645]
[1573.46, 378.397][1636.53, 325.653][1724.59, 507.425][1793.53, 451.363]
[1573.77, 378.237][1640.55, 327.338][1725.4, 507.815][1793.65, 452.555]
[1574.34, 377.521][1639.68, 326.903][1726.35, 509.514][1794.36, 452.027]
[1575.36, 380.364][1638.74, 326.553][1727.67, 508.817][1794.95, 451.325]
[1576.16, 379.15][1640, 326.28][1728.99, 508.271][1795.41, 450.49]
[1576.81, 378.746][1638.44, 326.048][1729.46, 509.534][1797.53, 450.405]
[1576.75, 378.421][1638.95, 325.859][1732.41, 510.498][1798.04, 449.762]
[1577.28, 377.294][1639.09, 325.131][1735.53, 512.06][1798.46, 448.693]
[1577.7, 376.421][1640.34, 324.566][1735.93, 510.678][1799.93, 449.58]
[1578.03, 374.034][1641.03, 323.843][1735.93, 511.588][1800.5, 449.413]
[1578.29, 373.893][1640.43, 322.992][1735.93, 509.132][1801.52, 448.709]
[1578.49, 372.65][1640.82, 322.338][1735.04, 508.639][1802.3, 449.029]
[1578.65, 371.426][1644.85, 322.992][1735.76, 509.392][1802.9, 449.28]
[1578.76, 371.071][1644.81, 322.36][1735.73, 509.964][1802.2, 448.333]
[1579.14, 369.949][1643.62, 321.302][1733.69, 507.256][1802.8, 446.742]
[1580.3, 368.498][1648.76, 322.21][1733.54, 504.552][1803.85, 445.787]
[1581.19, 367.135][1652.41, 321.775][1735.44, 502.476][1805.22, 444.786]
[1582.44, 366.69][1651.14, 319.711][1734.3, 500.31][1806.84, 443.74]
[1582.81, 364.654][1650.98, 318.136][1734.56, 500.408][1808.06, 442.959]
[1583.1, 365.399][1650.55, 316.907][1736.52, 500.488][1809.59, 442.935]
[1583.28, 365.763][1650.45, 316.021][1737.71, 500.611][1810.7, 443.55]
[1583.4, 365.789][1651.78, 315.955][1739.46, 500.448][1810.93, 443.18]
[1584.06, 366.397][1650.77, 315.337][1739.94, 500.042][1811.67, 442.613]
[1584.56, 367.759][1651.41, 315.178][1741.44, 499.751][1812.2, 442.772]
[1584.92, 366.809][1652.74, 315.377][1738.52, 498.977][1812.57, 443.494]
[1585.17, 367.533][1652.59, 315.845][1740.57, 499.556][1812.82, 444.066]
[1585.36, 368.395][1652.73, 316.514][1740.41, 500.89][1812.99, 442.785]
[1585.48, 368.204][1653.39, 317.341][1738.23, 500.495][1813.65, 444.408]
[1586.12, 368.929][1653.87, 317.993][1740.57, 501.645][1814.41, 446.531]
[1587.18, 371.505][1654.5, 318.788][1741.5, 502.54][1814.69, 448.169]
[1586.81, 373.191][1653.52, 320.549][1740.47, 502.945][1814.85, 451.416]
[1584.8, 377.076][1650.46, 324.208][1735.36, 504.981][1810.95, 453.352]
[1579.22, 384.058][1644.92, 331.029][1729.4, 510.56][1805.62, 460.541]
[1570.36, 392.788][1633.54, 339.078][1717.14, 517.675][1795.81, 468.003]
[1557.24, 400.649][1620.74, 346.417][1702.81, 524.302][1780.23, 474.883]
[1539.94, 404.201][1603.44, 351.297][1683.24, 528.674][1761.07, 479.684]
[1519.59, 408.129][1583.66, 355.685][1663.69, 534.95][1738.69, 484.011]
[1499.36, 411.042][1563.03, 358.963][1644.41, 539.721][1717.49, 486.663]
[1483.09, 413.056][1545.6, 360.69][1630.66, 543.474][1700.52, 486.755]
[1470.35, 412.173][1534.26, 361.88][1618.43, 545.08][1688.41, 488.982]
[1461.39, 409.946][1524.11, 359.821][1611.04, 545.345][1679.39, 488.015]
[1454.99, 404.992][1517.35, 356.74][1602.68, 542.636][1673.53, 485.791]
[1452.09, 401.843][1516.52, 354.435][1600.88, 539.711][1670.52, 482.108]
[1451.01, 398.185][1513.27, 350.248][1599.21, 536.182][1669.37, 476.859]
[1451.39, 394.195][1512.6, 346.114][1600.59, 532.81][1671.16, 473.92]
[1452.31, 392.546][1511.27, 342.642][1602.27, 529.637][1671.74, 469.943]
[1453.32, 388.986][1512.86, 339.946][1604.17, 527.44][1672.5, 467.427]
[1454.72, 386.773][1514.99, 337.545][1606.54, 525.141][1673.7, 463.727]
[1457.56, 383.966][1516.43, 335.154][1608.39, 523.073][1676.42, 460.917]
[1460.5, 380.969][1521.46, 333.044][1611.15, 520.626][1679.27, 459.35]
[1464.18, 379.869][1527.61, 331.474][1616.67, 518.49][1682.9, 456.782]
[1467.65, 377.886][1530.71, 329.125][1619.27, 516.271][1686.89, 455.088]
[1471.05, 376.114][1535.25, 327.348][1622, 514.583][1691.29, 454.684]
[1473.81, 375.082][1538.32, 326.021][1625.09, 512.741][1694.82, 454.425]
[1476.04, 376.068][1540.21, 325.339][1631.02, 513.659][1697.08, 451.409]
[1477.85, 376.32][1542.04, 325.451][1634.24, 513.848][1698.91, 451.726]
[1479.29, 375.967][1542.05, 325.281][1636.18, 515.745][1700.36, 451.429]
[1480.47, 376.338][1542.12, 325.225][1637.42, 516.967][1701.55, 451.569]
[1481.98, 377.51][1542.49, 326.071][1639.53, 517.349][1703.06, 452.568]
[1483.75, 378.46][1543.4, 326.488][1640.59, 517.665][1702.53, 449.37]
[1485.71, 380.366][1543.55, 326.842][1643.13, 517.632][1705.02, 451.253]
[1487.81, 380.705][1547.43, 328.292][1645.07, 518.192][1706.95, 453.324]
[1489.97, 383.833][1551.84, 329.439][1645.66, 518.919][1709, 455.245]
[1491.65, 383.968][1554.69, 330.329][1648.41, 520.056][1711.17, 457.022]
[1492.92, 382.917][1556.58, 331.601][1647.91, 520.364][1712.82, 458.409]
[1494.45, 384.682][1563.47, 334.884][1650.08, 520.885][1714.65, 460.63]
[1495.6, 386.039][1562.99, 335.117][1653.71, 523.29][1716.03, 462.05]
[1496.41, 385.633][1562.23, 335.266][1654.71, 525.108][1717.02, 462.538]
[1497.05, 385.889][1563.93, 335.953][1654.61, 526.802][1718.36, 464.057]
[1497.5, 386.36][1563.19, 336.468][1651.06, 524.084][1719.35, 464.641]
[1497.8, 387.851][1561.41, 336.843][1653.12, 525.956][1720.64, 465.344]
[1498, 388.13][1560.56, 337.116][1655.82, 527.671][1721.02, 465.863]
[1500.4, 392.618][1560.17, 337.309][1653.29, 524.683][1721.56, 465.666]
[1500.52, 390.915][1560.42, 337.158][1649.29, 521.773][1722.23, 465.78]
[1500.84, 389.266][1560.86, 336.729][1653.05, 523.53][1723.25, 464.974]
[1501.05, 388.259][1561.18, 336.386][1653.64, 522.881][1724.57, 464.906]
[1501.48, 387.468][1562.56, 336.112][1655.52, 522.375][1725.56, 465.987]
[1501.47, 386.558][1565.02, 336.462][1655.49, 521.982][1726.27, 466.514]
[1501.16, 384.991][1564.89, 336.438][1656.02, 522.539][1725.06, 465.47]
[1500.88, 386.363][1563.61, 336.7][1654.1, 522.972][1724.08, 464.934]
[1500.06, 386.277][1561.44, 337.463][1652.01, 523.875][1722.7, 464.502]
[1499.41, 387.357][1561.18, 338.045][1650.96, 524.57][1722.18, 465.309]
[1498.89, 387.903][1559.24, 338.772][1649.57, 525.1][1721.2, 466.214]
[1497.9, 388.608][1557.16, 339.323][1650.51, 526.367][1720.42, 466.904]
[1499.71, 394.304][1556.71, 339.721][1650.94, 527.032][1719.23, 467.412]
[1498.51, 392.653][1555.23, 340.013][1650.7, 528.391][1718.31, 467.789]
[1497.58, 391.925][1554.38, 340.226][1649.37, 529.427][1718.17, 468.355]
[1496.86, 392.206][1553.44, 340.377][1650.64, 529.347][1715.47, 464.165]
[1496.29, 391.819][1553.32, 340.183][1649.89, 529.54][1715.42, 464.952]
[1495.86, 390.921][1553.26, 340.015][1647.59, 528.796][1715.97, 465.271]
[1495.54, 392.796][1552.38, 339.868][1646.98, 527.625][1715.84, 465.227]
[1494.72, 391.652][1554, 339.748][1646.52, 526.426][1715.75, 463.756]
[1494.11, 390.75][1553.28, 339.07][1645.62, 525.495][1716.84, 465.481]
[1493.63, 390.049][1553.29, 338.544][1646.06, 525.056][1716.24, 464.815]
[1493.28, 389.785][1553.04, 338.129][1647.3, 524.72][1716.08, 464.871]
[1493.03, 389.005][1553.72, 337.807][1645.39, 523.605][1715.68, 464.626]
[1492.84, 388.116][1552.82, 337.56][1644.51, 522.462][1715.67, 464.725]
[1493.87, 390.008][1553.57, 337.372][1646.14, 522.17][1716.52, 464.515]
[1494.09, 389.188][1553.88, 336.946][1647.12, 522.812][1717.47, 465.209]
[1494.27, 388.548][1554.98, 336.9][1646.73, 523.314][1718.21, 465.75]
[1494.42, 388.055][1555.84, 336.872][1646.16, 522.28][1719.07, 466.165]
[1494.53, 387.677][1556.79, 337.142][1645.14, 521.484][1719.44, 467.347]
[1494.63, 387.108][1556.08, 337.355][1645.81, 521.753][1718.28, 466.232]
[1494.71, 386.397][1557.24, 337.522][1645.48, 521.976][1717.95, 466.51]
[1494.77, 386.997][1557.85, 337.937][1647.23, 523.296][1717.69, 466.722]
[1494.82, 386.329][1559.45, 338.257][1644.31, 521.753][1716.92, 466.879]
[1494.86, 385.821][1559.82, 338.217][1645.77, 521.707][1716.62, 466.423]
[1495.45, 386.584][1560.92, 337.898][1648.32, 521.971][1716.39, 466.065]
[1496.49, 386.324][1560.93, 337.082][1647.73, 521.038][1717.35, 465.503]
[1497.86, 385.558][1562.05, 336.163][1649.28, 519.464][1718.1, 464.208]
[1499.49, 384.109][1565.49, 335.738][1651.04, 519.399][1720.12, 463.49]
[1501.31, 384.156][1568.1, 335.421][1652.68, 517.364][1721.38, 462.371]
[1502.7, 385.068][1569.24, 334.607][1654.22, 516.089][1722.35, 461.226]
[1503.7, 383.795][1569.44, 334.007][1652.49, 514.029][1723.05, 460.383]
[1505.04, 383.956][1569.01, 333.546][1653.15, 514.156][1724.16, 459.452]
[1506.06, 383.23][1568.94, 333.197][1654.8, 514.562][1725.01, 458.166]
[1506.8, 382.976][1571.69, 333.523][1656.04, 515.208][1726.2, 458.356]
[1507.33, 382.508][1571.49, 333.215][1658.11, 514.584][1726.52, 458.528]
[1507.7, 382.449][1571.57, 332.991][1657.68, 514.128][1727.31, 458.685]
[1507.93, 381.854][1573.01, 332.836][1657.3, 513.522][1727.87, 458.547]
[1508.08, 382.266][1572.08, 332.73][1658.68, 513.365][1727.71, 457.607]
[1508.16, 382.311][1572.19, 332.658][1658.59, 513.263][1726.99, 457.749]
[1508.21, 383.21][1570.83, 332.609][1659.64, 513.767][1726.42, 457.585]
[1507.64, 382.208][1572.87, 333.728][1657.56, 514.185][1725.94, 458.054]
[1507.18, 382.866][1572.44, 334.03][1657.93, 514.807][1725, 458.43]
[1506.79, 383.102][1570.35, 334.268][1656.76, 515.019][1724.25, 459.88]
[1505.33, 382.721][1569.01, 334.455][1655.84, 515.478][1721.95, 459.013]
[1504.2, 383][1569.1, 334.6][1653.12, 516.123][1719.6, 459.199]
[1502.74, 384.364][1566.88, 334.713][1652.74, 516.912][1718.09, 459.638]
[1501.02, 384.281][1566, 335.38][1650.98, 517.244][1716.03, 459.115]
[1499.7, 384.79][1562.44, 335.892][1647.63, 517.497][1714.49, 459.009]
[1501.01, 390.645][1561.46, 336.279][1645.94, 517.686][1712.78, 460.086]
[1498.88, 390.254][1560.43, 337.144][1644.68, 518.402][1710.92, 460.917]
[1496.96, 389.932][1558.8, 337.807][1642.01, 518.377][1709.52, 460.985]
[1494.92, 390.231][1557, 338.307][1642.85, 519.211][1707.91, 461.32]
[1493.09, 390.151][1553.93, 338.678][1641.26, 518.986][1706.14, 461.001]
[1491.42, 389.494][1552.75, 338.952][1639.78, 518.803][1704.26, 461.611]
[1489.64, 388.678][1551.92, 339.14][1637.86, 518.652][1702.9, 461.502]
[1488.3, 389.75][1550.17, 339.273][1634.14, 518.53][1702.47, 463.41]
[1487.28, 392.576][1547.71, 339.941][1633.85, 519.291][1701.6, 464.313]
[1484.83, 391.883][1548.44, 340.445][1633.41, 519.59][1700.98, 466.149]
[1482.99, 391.317][1544.47, 340.241][1633.42, 519.811][1700, 465.822]
[1481.08, 390.283][1542.64, 340.064][1631.21, 519.398][1699.31, 466.978]
[1479.66, 390.045][1541.58, 339.914][1627.84, 518.499][1698.25, 467.277]
[1478.06, 388.992][1539.97, 339.786][1625.3, 517.8][1696.64, 466.91]
[1476.36, 387.889][1539.69, 339.674][1623.16, 516.978][1693.48, 464.601]
[1474.51, 387.037][1536.38, 339.011][1621.56, 516.345][1691.64, 464.236]
[1473.16, 386.381][1534.74, 338.492][1621.54, 517.005][1689.73, 463.947]
[1472.23, 387.878][1535.3, 338.657][1619.36, 516.383][1688.07, 463.15]
[1470.94, 388.472][1532.32, 338.213][1617.68, 516.186][1686.22, 462.243]
[1469.76, 387.501][1532.4, 337.867][1615.92, 515.472][1681.18, 456.394]
[1468.62, 387.321][1531.1, 337.026][1615.77, 514.924][1680.21, 456.748]
[1467.83, 385.465][1529.32, 336.379][1612.6, 513.941][1679.58, 456.772]
[1467.31, 384.615][1528.6, 335.602][1612.25, 513.198][1678.63, 456.535]
[1466.95, 383.967][1526.67, 334.72][1611.47, 512.348][1677.38, 456.368]
[1466.19, 383.775][1524.99, 333.484][1611.83, 511.718][1677.1, 453.981]
[1465.65, 381.914][1523.74, 332.537][1611.01, 510.382][1677.23, 453.584]
[1465.89, 381.658][1522.04, 331.268][1611.92, 509.392][1677.16, 452.757]
[1466.13, 380.621][1521.65, 329.737][1611.81, 508.649][1677.16, 452.144]
[1466.35, 380.125][1522.55, 329.147][1612.91, 507.527][1677.21, 450.839]
[1467.12, 380.326][1525.01, 328.701][1613.51, 506.09][1677.86, 450.413]
[1468.38, 379.392][1527.31, 328.429][1613.49, 505.637][1679.04, 450.167]
[1469.94, 379.264][1528.83, 328.245][1616.64, 506.742][1681.41, 451.145]
[1473.15, 383.175][1530.3, 328.389][1619.37, 507.891][1682.97, 451.622]
[1473.66, 381.933][1532.03, 328.832][1619.22, 508.82][1684.21, 452.318]
[1474.62, 381.552][1532.81, 329.197][1619.1, 507.841][1685.18, 452.304]
[1475.36, 380.413][1534.27, 329.497][1619.02, 507.956][1685.94, 453.45]
[1476.49, 381.825][1535.69, 330.03][1620.67, 508.917][1686.52, 453.208]
[1477.37, 381.496][1538.21, 330.737][1620.81, 509.957][1686.98, 453.596]
[1478.03, 381.254][1538.71, 331.298][1620.91, 510.487][1687.9, 454.196]
[1478.52, 381.076][1541.08, 331.738][1622.13, 511.472][1689.17, 454.952]
[1479.17, 381.233][1540.3, 332.08][1620.2, 510.515][1689.58, 454.106]
[1479.93, 382.221][1539.96, 332.345][1623, 510.919][1689.88, 453.741]
[1480.51, 381.558][1540.53, 332.549][1623.73, 511.805][1690.66, 454.608]
[1480.92, 381.623][1540.37, 332.99][1623.7, 511.628][1691.25, 454.424]
[1481.23, 381.389][1540.52, 333.044][1624.53, 512.636][1691.7, 454.281]
[1481.44, 382.648][1540.9, 333.367][1626.3, 512.548][1692.02, 453.887]
[1481.58, 382.764][1540.31, 333.613][1627.94, 513.334][1692.25, 454.445]
[1481.67, 382.564][1541.27, 333.797][1627.74, 513.932][1692.41, 455.166]
[1481.7, 381.84][1544.54, 334.781][1628.11, 513.518][1693.07, 456.002]
[1481.73, 382.707][1545.08, 334.972][1629.83, 513.196][1693, 455.792]
[1482.28, 382.807][1545.15, 335.101][1629.68, 512.651][1692.93, 456.19]
[1482.71, 382.029][1544.34, 335.199][1629.27, 512.797][1693.43, 457.067]
[1483.59, 382.282][1544.53, 335.263][1628.06, 513.191][1693.8, 457.167]
[1484.24, 382.763][1545.51, 335.299][1628.24, 512.634][1694.63, 457.231]
[1484.75, 383.711][1545.12, 335.325][1629.24, 512.486][1695.56, 457.279]
[1485.4, 383.581][1545.36, 335.335][1628.84, 512.655][1695.97, 456.156]
[1486.16, 383.763][1545.52, 335.334][1631.69, 513.072][1695.98, 455.566]
[1486.72, 384.182][1547.34, 335.322][1633.27, 513.389][1695.95, 455.11]
[1487.12, 383.352][1547.28, 335.307][1633.02, 513.342][1696.2, 454.761]
[1488.01, 382.704][1547.81, 335.294][1633.11, 513.593][1696.96, 454.199]
[1488.64, 382.49][1547.89, 334.696][1634.29, 513.489][1697.52, 453.487]
[1489.09, 382.328][1547.63, 334.233][1635.43, 513.403][1697.92, 452.663]
[1489.98, 381.633][1547.69, 333.304][1637.43, 512.474][1698.49, 453.185]
[1490.64, 381.101][1547.72, 332.876][1638.65, 512.328][1698.62, 451.883]
[1492.27, 384.412][1547.73, 332.835][1639.56, 511.644][1699.28, 450.026]
[1492.35, 383.54][1548.87, 332.524][1640.22, 511.119][1699.77, 450.041]
[1492.38, 382.86][1549.15, 332.29][1640.4, 510.718][1701.27, 450.643]
[1492.36, 383.19][1549.35, 331.544][1641.35, 510.988][1702.11, 451.128]
[1492.9, 384.59][1549.49, 331.548][1639.19, 511.203][1702.73, 450.944]
[1492.69, 382.81][1550.42, 330.998][1638.33, 511.377][1703.17, 451.96]
[1492.52, 381.434][1550.56, 330.294][1637.93, 511.229][1703.48, 450.758]
[1492.37, 381.509][1551.79, 330.897][1638.47, 511.972][1704.28, 452.113]
[1492.22, 381.862][1551.28, 330.245][1639.7, 512.264][1705.13, 453.169]
[1492.09, 380.997][1552.59, 330.882][1640.37, 512.775][1705.78, 453.419]
[1491.98, 380.039][1552.16, 330.812][1640.01, 513.172][1705.4, 453.613]
[1491.88, 379.309][1553.23, 331.345][1638.83, 512.899][1704.77, 453.472]
[1491.21, 378.473][1552.89, 331.189][1638.19, 513.258][1703.68, 451.635]
[1490.68, 378.412][1551.74, 331.937][1636.82, 513.533][1703.4, 452.808]
[1490.26, 379.829][1551.98, 332.519][1637.19, 514.316][1702.87, 454.297]
[1489.93, 380.647][1551.28, 332.969][1636.9, 514.337][1701.01, 454.579]
[1489.67, 380.418][1550.74, 332.447][1637.25, 513.766][1700.14, 454.213]
[1489.47, 379.661][1549.72, 331.457][1637.81, 512.735][1700.05, 453.05]
[1489.9, 378.226][1551.83, 330.123][1638.52, 511.073][1700.57, 451.577]
[1490.81, 376.557][1551.14, 328.529][1638.77, 508.65][1701.83, 450.739]
[1491.78, 375.005][1551.75, 327.318][1638.95, 507.662][1703.08, 448.956]
[1492.82, 373.528][1553.66, 326.39][1639.08, 506.333][1704.63, 448.735]
[1493.61, 372.72][1557.69, 326.856][1641.47, 505.346][1704.65, 448.018]
[1493.63, 371.55][1556.19, 326.088][1639, 504.035][1705.8, 447.482]
[1492.2, 370.97][1555.57, 325.517][1637.65, 503.056][1705.52, 448.235]
[1488.5, 372.557][1551.07, 326.813][1635.46, 505.193][1703.28, 450.837]
[1486.23, 375.817][1550.16, 330.122][1634.63, 510.306][1701.26, 453.715]
[1484.48, 380.353][1547.17, 333.257][1635.15, 513.694][1698.55, 454.79]
[1480.56, 381.58][1543.99, 333.965][1630.67, 515.459][1694.73, 455.905]
[1473.27, 379.634][1536.7, 331.617][1625.81, 515.069][1688.37, 455.02]
[1462.65, 377.268][1526.63, 328.375][1616.44, 513.878][1678.73, 454.031]
[1448.15, 376.292][1509.7, 326.721][1594.63, 509.522][1664.7, 453.835]
[1430.17, 378.119][1490.69, 327.743][1576.12, 511.294][1647.07, 455.394]
[1407.95, 381.54][1470.82, 330.268][1554.07, 514.959][1623.95, 457.733]
[1381.37, 386.173][1445.2, 332.794][1525.92, 519.207][1597.23, 461.808]
[1351.39, 390.595][1414.24, 335.315][1494.16, 525.048][1567.13, 466.08]
[1318.22, 393.122][1381.16, 340.124][1461.35, 532.406][1534.44, 473.658]
[1282.61, 399.355][1345.33, 347.288][1427.19, 542.953][1498.03, 483.227]
[1244.26, 410.068][1304.22, 356.73][1388.54, 554.63][1458.19, 493.296]
[1202.67, 419.636][1261.66, 369.059][1348.74, 568.617][1415.75, 506.344]
[1163.26, 434.451][1222.38, 382.302][1306.73, 581.618][1373.41, 520.641]
[1122.53, 444.842][1182.02, 394.332][1267.69, 594.322][1332.11, 532.921]
[1086.92, 453.633][1145.59, 404.4][1230.83, 603.099][1294.96, 540.815]
[1055.19, 459.313][1112.94, 411.349][1198.15, 608.714][1260.05, 544.904]
[1028.04, 461.757][1084.23, 415.913][1169.69, 610.777][1229.61, 545.801]
[1004.88, 462.809][1059.03, 418.02][1145.54, 610.344][1203.09, 545.347]
[986.792, 464.276][1038.29, 419.119][1123.04, 606.628][1179.41, 542.51]
[969.069, 462.604][1021.07, 419.449][1103.31, 603.788][1156.75, 539.207]
[954.152, 461.302][1007.16, 419.958][1086.03, 600.716][1136.98, 536.657]
[941.981, 459.758][1000.1, 424.061][1070.95, 596.38][1120.62, 534.174]
[931.908, 459.271][986.263, 423.614][1058.68, 594.033][1106.27, 531.264]
[923.794, 458.142][976.112, 422.452][1048.66, 591.21][1094.43, 527.441]
[916.923, 455.991][967.119, 420.227][1040.1, 586.923][1083.67, 521.819]
[910.797, 453.651][960.804, 416.646][1032.44, 581.815][1074.08, 515.402]
[906.217, 450.003][955.264, 412.848][1023.35, 573.232][1065.88, 508.973]
[902.322, 445.401][949.223, 407.817][1016.88, 566.29][1058.16, 500.565]
[899.455, 438.641][946.168, 401.551][1010.13, 556.085][1052.51, 493.241]
[897.75, 431.96][943.782, 394.94][1006.37, 546.526][1047.09, 485.632]
[896.913, 426.539][940.762, 388.685][1003.52, 538.148][1043.03, 478.752]
[895.633, 420.945][938.962, 383.856][1000.75, 530.902][1039.66, 472.37]
[894.697, 416.948][941.382, 381.863][997.906, 524.856][1035.26, 467.266]
[893.381, 414.484][937.253, 379.213][993.188, 520.025][1030.82, 463.723]
[890.717, 413.677][938.491, 380.02][988.093, 516.146][1024.76, 461.164]
[889.044, 414.792][935.837, 380.25][982.9, 514.381][1020.17, 461.482]
[886.581, 417.139][934.076, 382.769][977.504, 514.28][1014.97, 462.967]
[883.357, 419.603][929.108, 385.333][973.358, 515.605][1011.9, 466.316]
[879.596, 422.972][926.893, 389.044][969.293, 517.922][1005.83, 468.136]
[876.556, 426.164][923.915, 392.477][964.132, 519.266][997.168, 470.485]
[873.371, 427.496][918.496, 393.979][960.819, 520.678][995.471, 470.928]
[870.05, 427.096][915.748, 393.983][955.76, 518.122][990.555, 466.154]
[867.781, 425.639][909.651, 391.662][951.734, 515.725][989.279, 464.582]
[865.533, 425.377][907.05, 389.286][948.808, 513.406][984.497, 460.302]
[863.542, 424.037][905.96, 386.876][944.67, 509.422][983.239, 460.506]
[861.18, 421.581][905.464, 384.735][939.887, 504.734][980.989, 459.321]
[859.615, 420.866][903.091, 381.707][936.642, 500.783][979.412, 457.704]
[855.792, 414.313][897.495, 377.066][934.925, 496.552][975.567, 453.011]
[852.603, 408.982][892.667, 372.369][931.772, 492.293][973.621, 450.05]
[849.951, 405.237][890.5, 369.399][929.261, 488.637][970.041, 446.188]
