C1= C2= C3= C4= 
[1585, 291][1644, 233][1764, 452][1853, 387]
[1720.57, 402.042][1795.43, 290.833][1993.13, 650.86][2069.73, 483.8]
[1748.48, 393.574][1822.71, 279.762][2022.09, 643.009][2098.39, 472.327]
[1776.64, 385.034][1850.22, 268.597][2051.29, 635.092][2127.3, 460.756]
[1805.48, 376.286][1878.4, 257.16][2081.21, 626.981][2156.91, 448.903]
[1835.88, 367.065][1908.11, 245.105][2112.75, 618.432][2188.12, 436.409]
[1865.23, 358.162][1936.79, 233.464][2143.2, 610.178][2218.26, 424.345]
[1894.01, 349.434][1964.91, 222.053][2173.05, 602.086][2247.81, 412.519]
[1921.69, 341.036][1991.97, 211.074][2201.77, 594.301][2276.23, 401.141]
[1949.54, 332.588][2019.18, 200.029][2230.67, 586.468][2304.83, 389.693]
[1978.29, 323.867][2047.28, 188.628][2260.49, 578.383][2334.35, 377.877]
[2008.89, 314.587][2077.18, 176.495][2292.23, 569.779][2365.76, 365.303]
[2037.22, 305.994][2104.86, 165.261][2321.62, 561.813][2394.85, 353.66]
[2067.22, 296.894][2134.18, 153.364][2352.74, 553.376][2425.65, 341.33]
[2096.25, 288.088][2162.55, 141.85][2382.86, 545.211][2455.46, 329.398]
[2124.92, 279.393][2190.56, 130.482][2412.6, 537.15][2484.9, 317.616]
[2153.42, 270.749][2218.41, 119.182][2442.16, 529.137][2514.15, 305.905]
[2182.02, 262.074][2246.36, 107.84][2471.83, 521.094][2543.52, 294.15]
[2211.87, 253.019][2275.53, 96.002][2502.8, 512.699][2574.17, 281.882]
[2238.38, 244.978][2301.43, 85.4886][2530.3, 505.244][2601.39, 270.986]
[2265.01, 236.9][2327.46, 74.9279][2557.93, 497.755][2628.73, 260.041]
[2292.07, 228.692][2353.9, 64.1965][2586, 490.145][2656.52, 248.919]
[2318.13, 220.787][2379.37, 53.8618][2613.04, 482.816][2683.28, 238.208]
[2345.66, 212.436][2406.27, 42.944][2641.6, 475.074][2711.54, 226.894]
[2371.83, 204.498][2431.84, 32.5661][2668.75, 467.715][2738.41, 216.138]
[2398.71, 196.347][2458.1, 21.9094][2696.63, 460.158][2766, 205.094]
[2425.53, 188.21][2484.32, 11.2707][2724.46, 452.614][2793.55, 194.068]
[2453.1, 179.849][2511.26, 0.34006][2753.05, 444.862][2821.85, 182.74]
[2479.16, 171.944][2536.72, -9.9949][2780.09, 437.534][2848.61, 172.029]
[2505.67, 163.904][2562.63, -20.5066][2807.59, 430.079][2875.82, 161.135]
[2532.63, 155.727][2588.97, -31.1974][2835.55, 422.498][2903.5, 150.055]
[2559.92, 147.449][2615.64, -42.0195][2863.86, 414.824][2931.52, 138.839]
[2587.91, 138.956][2643, -53.1228][2892.91, 406.95][2960.27, 127.332]
[2614.76, 130.815][2669.23, -63.7673][2920.76, 399.402][2987.83, 116.3]
[2640.99, 122.857][2694.86, -74.1708][2947.97, 392.025][3014.77, 105.518]
[2666.93, 114.99][2720.21, -84.4568][2974.88, 384.73][3041.4, 94.8578]
[2700.25, 104.881][2752.78, -97.6721][3009.45, 375.359][3075.62, 81.1618]
[2737.04, 93.7221][2788.73, -112.262][3047.62, 365.013][3113.39, 66.0413]
[2763.4, 85.7272][2814.48, -122.714][3074.96, 357.601][3140.45, 55.2086]
[2789.02, 77.9563][2839.52, -132.874][3101.54, 350.396][3166.76, 44.6795]
[2814.3, 70.2882][2864.22, -142.899][3127.76, 343.287][3192.71, 34.2896]
[2840.23, 62.4236][2889.56, -153.181][3154.66, 335.996][3219.33, 23.6333]
[2866.94, 54.3235][2915.66, -163.771][3182.37, 328.486][3246.75, 12.6581]
[2894.39, 45.9957][2942.49, -174.659][3210.85, 320.765][3274.94, 1.37431]
[2921.88, 37.6589][2969.34, -185.558][3239.36, 313.036][3303.16, -9.92169]
[2951.42, 28.6972][2998.22, -197.275][3270.01, 304.728][3333.5, -22.0643]
[2979.38, 20.216][3025.54, -208.363][3299.02, 296.865][3362.21, -33.5561]
[3007.6, 11.6559][3053.12, -219.554][3328.29, 288.929][3391.18, -45.1546]
[3035.78, 3.10959][3080.65, -230.728][3357.52, 281.005][3420.11, -56.7344]
[3064.13, -5.48885][3108.35, -241.969][3386.93, 273.033][3449.22, -68.3849]
[3092.47, -14.0874][3136.05, -253.211][3416.34, 265.062][3478.32, -80.0355]
[3121.32, -22.8378][3164.24, -264.651][3446.27, 256.949][3507.94, -91.8919]
[3149.68, -31.44][3191.96, -275.897][3475.69, 248.974][3537.06, -103.547]
[3178.16, -40.0776][3219.79, -287.19][3505.23, 240.966][3566.3, -115.251]
[3206.17, -48.5725][3247.15, -298.296][3534.28, 233.09][3595.06, -126.761]
[3234.27, -57.0956][3274.61, -309.439][3563.43, 225.188][3623.91, -138.31]
[3261.93, -65.4859][3301.64, -320.409][3592.13, 217.41][3652.31, -149.678]
[3289.55, -73.8655][3328.64, -331.364][3620.79, 209.641][3680.67, -161.032]
[3317.8, -82.434][3356.24, -342.566][3650.09, 201.697][3709.68, -172.642]
[3345.18, -90.7383][3383, -353.423][3678.5, 193.998][3737.79, -183.894]
[3373.43, -99.3074][3410.6, -364.627][3707.8, 186.053][3766.79, -195.505]
[3400.44, -107.499][3436.99, -375.336][3735.82, 178.459][3794.52, -206.604]
[1769.28, 735.698][1838.03, 663.233][1916.68, 743.759][1922.07, 890.795]
[1765.25, 743.491][1834, 672.218][1910.1, 746.902][1914.2, 900.503]
[1761.23, 751.252][1829.99, 681.166][1903.55, 750.033][1906.37, 910.172]
[1757.02, 759.403][1825.77, 690.564][1896.67, 753.321][1898.14, 920.328]
[1752.83, 767.498][1821.58, 699.898][1889.84, 756.586][1889.97, 930.413]
[1751.6, 746.513][1824.5, 686.353][1897.06, 753.924][1899.99, 915.439]
[1751.05, 740.523][1823.68, 685.337][1893.94, 823.061][1898.6, 844.849]
[1747.61, 745.463][1820.44, 691.996][1888.67, 830.132][1892.52, 847.396]
[1743.91, 750.762][1816.96, 699.138][1883.01, 837.716][1886, 850.129]
[1740.14, 756.177][1813.41, 706.437][1877.23, 845.466][1879.33, 852.921]
[1736.4, 761.534][1809.89, 713.657][1871.51, 853.133][1872.74, 855.683]
[1732.61, 766.976][1806.32, 720.993][1865.7, 860.923][1866.04, 858.489]
[1729, 772.15][1802.93, 727.967][1860.17, 868.328][1859.68, 861.157]
[1725.41, 777.303][1799.54, 734.912][1854.67, 875.703][1853.34, 863.814]
[1721.66, 782.672][1796.02, 742.15][1848.94, 883.388][1846.73, 866.583]
[1718.06, 787.845][1792.62, 749.122][1843.41, 890.791][1840.36, 869.25]
[1714.36, 793.137][1789.15, 756.255][1837.76, 898.366][1833.85, 871.978]
[1710.77, 798.286][1785.77, 763.195][1832.27, 905.736][1827.51, 874.634]
[1707.18, 803.433][1782.39, 770.133][1826.77, 913.103][1821.18, 877.288]
[1703.68, 808.465][1779.09, 776.915][1821.4, 920.304][1814.99, 879.882]
[1700.16, 813.502][1775.78, 783.704][1816.02, 927.513][1808.79, 882.479]
[1762.47, 751.683][1823.6, 693.979][1838.91, 717.463][1888.55, 893.746]
[1762.37, 753.26][1822.94, 695.77][1834.97, 713.36][1886.8, 896.816]
[1762.28, 754.823][1822.29, 697.544][1831.06, 709.294][1885.07, 899.859]
[1762.18, 756.368][1821.65, 699.299][1827.2, 705.274][1883.36, 902.867]
[1762.09, 757.906][1821.01, 701.045][1823.36, 701.274][1881.65, 905.86]
[1761.99, 759.602][1820.3, 702.97][1819.12, 696.861][1879.77, 909.162]
[1761.9, 761.143][1819.66, 704.72][1815.27, 692.852][1878.06, 912.161]
[1761.8, 762.668][1819.02, 706.452][1811.46, 688.883][1876.37, 915.131]
[1761.71, 764.196][1818.39, 708.187][1807.65, 684.909][1874.68, 918.106]
[1761.61, 765.816][1817.71, 710.027][1803.6, 680.692][1872.88, 921.26]
[1761.52, 767.353][1817.07, 711.772][1799.76, 676.694][1871.18, 924.252]
[1761.42, 768.925][1816.42, 713.558][1795.83, 672.603][1869.44, 927.313]
[1761.33, 770.559][1815.74, 715.413][1791.75, 668.353][1867.63, 930.494]
[1761.23, 772.158][1815.07, 717.228][1787.76, 664.193][1865.86, 933.606]
[1761.13, 773.738][1814.42, 719.023][1783.81, 660.083][1864.1, 936.682]
[1761.04, 775.367][1813.74, 720.872][1779.74, 655.844][1862.3, 939.854]
[1759.23, 736.548][1827.08, 676.359][1886.76, 729.336][1901.39, 907.831]
[1759.06, 736.296][1827.05, 676.053][1887.85, 728.732][1901.49, 909.336]
[1758.89, 736.047][1827.03, 675.751][1888.93, 728.135][1901.59, 910.821]
[1758.71, 735.798][1827.01, 675.449][1890.01, 727.538][1901.68, 912.307]
[1758.54, 735.552][1826.98, 675.15][1891.07, 726.947][1901.78, 913.778]
[1758.37, 735.306][1826.96, 674.852][1892.13, 726.357][1901.88, 915.245]
[1758.18, 735.029][1826.93, 674.515][1893.33, 725.692][1901.99, 916.901]
[1758.01, 734.782][1826.91, 674.215][1894.4, 725.099][1902.08, 918.376]
[1757.84, 734.539][1826.88, 673.919][1895.45, 724.515][1902.18, 919.83]
[1757.68, 734.303][1826.86, 673.633][1896.47, 723.95][1902.27, 921.236]
[1757.51, 734.059][1826.84, 673.337][1897.53, 723.365][1902.37, 922.693]
[1757.33, 733.804][1826.81, 673.027][1898.63, 722.753][1902.47, 924.217]
[1757.15, 733.548][1826.79, 672.717][1899.74, 722.139][1902.57, 925.744]
[1756.96, 733.269][1826.76, 672.378][1900.94, 721.469][1902.68, 927.411]
[1756.78, 733.01][1826.74, 672.063][1902.06, 720.847][1902.78, 928.96]
[1756.6, 732.75][1826.71, 671.747][1903.19, 720.223][1902.88, 930.513]
[1756.42, 732.489][1826.69, 671.43][1904.32, 719.596][1902.98, 932.072]
[1756.24, 732.236][1826.66, 671.123][1905.41, 718.99][1903.08, 933.582]
[1756.07, 731.984][1826.64, 670.817][1906.5, 718.384][1903.18, 935.09]
[1755.88, 731.723][1826.61, 670.5][1907.63, 717.758][1903.29, 936.648]
[1755.7, 731.456][1826.59, 670.177][1908.78, 717.119][1903.39, 938.238]
[1755.52, 731.191][1826.56, 669.855][1909.93, 716.482][1903.49, 939.823]
[1755.34, 730.937][1826.54, 669.546][1911.03, 715.873][1903.59, 941.339]
[1755.16, 730.675][1826.51, 669.227][1912.17, 715.243][1903.7, 942.907]
[1754.97, 730.409][1826.49, 668.905][1913.31, 714.606][1903.8, 944.492]
[1754.8, 730.158][1826.46, 668.6][1914.4, 714.002][1903.9, 945.995]
[1754.61, 729.894][1826.44, 668.279][1915.54, 713.369][1904, 947.571]
[1754.43, 729.635][1826.41, 667.965][1916.66, 712.748][1904.11, 949.115]
[1754.25, 729.375][1826.39, 667.649][1917.79, 712.124][1904.21, 950.67]
[1754.07, 729.116][1826.36, 667.335][1918.91, 711.502][1904.31, 952.217]
[1753.88, 728.834][1826.33, 666.992][1920.13, 710.826][1904.42, 953.901]
[1753.7, 728.573][1826.31, 666.676][1921.25, 710.2][1904.52, 955.458]
[1753.52, 728.315][1826.28, 666.363][1922.37, 709.581][1904.62, 956.998]
[1753.33, 728.049][1826.26, 666.039][1923.52, 708.941][1904.73, 958.592]
[1753.16, 727.793][1826.23, 665.729][1924.63, 708.328][1904.83, 960.117]
[1752.97, 727.529][1826.21, 665.408][1925.77, 707.695][1904.93, 961.692]
[1752.8, 727.279][1826.18, 665.104][1926.85, 707.093][1905.03, 963.191]
[1752.62, 727.019][1826.16, 664.788][1927.98, 706.469][1905.13, 964.743]
[1752.44, 726.766][1826.13, 664.481][1929.07, 705.862][1905.23, 966.254]
[1752.27, 726.521][1826.11, 664.184][1930.13, 705.275][1905.33, 967.717]
[1752.09, 726.26][1826.09, 663.867][1931.26, 704.65][1905.43, 969.272]
[1751.9, 725.982][1826.06, 663.529][1932.46, 703.981][1905.54, 970.937]
[1751.72, 725.725][1826.03, 663.218][1933.57, 703.365][1905.64, 972.469]
[1751.55, 725.474][1826.01, 662.912][1934.66, 702.762][1905.74, 973.97]
[1751.38, 725.231][1825.99, 662.617][1935.71, 702.179][1905.84, 975.422]
[1751.2, 724.975][1825.96, 662.307][1936.82, 701.565][1905.94, 976.95]
[1751.01, 724.702][1825.94, 661.976][1938, 700.911][1906.04, 978.576]
[1750.83, 724.446][1825.91, 661.665][1939.1, 700.297][1906.14, 980.106]
[1750.65, 724.19][1825.89, 661.353][1940.21, 699.681][1906.25, 981.638]
[1750.48, 723.937][1825.86, 661.046][1941.31, 699.074][1906.34, 983.149]
[1750.3, 723.683][1825.84, 660.738][1942.41, 698.465][1906.44, 984.664]
[1750.14, 723.451][1825.82, 660.457][1943.41, 697.909][1906.54, 986.049]
[1749.98, 723.216][1825.79, 660.17][1944.43, 697.343][1906.63, 987.457]
[1749.81, 722.977][1825.77, 659.881][1945.46, 696.77][1906.72, 988.883]
[1749.65, 722.738][1825.75, 659.591][1946.49, 696.198][1906.82, 990.306]
[1749.49, 722.506][1825.72, 659.309][1947.5, 695.64][1906.91, 991.696]
[1749.31, 722.258][1825.7, 659.008][1948.57, 695.046][1907, 993.174]
[1749.14, 722.014][1825.68, 658.711][1949.63, 694.459][1907.1, 994.636]
[1748.98, 721.775][1825.65, 658.421][1950.66, 693.886][1907.19, 996.062]
[1748.81, 721.531][1825.63, 658.125][1951.71, 693.3][1907.29, 997.519]
[1748.64, 721.286][1825.61, 657.828][1952.77, 692.713][1907.39, 998.981]
[1748.47, 721.041][1825.58, 657.53][1953.83, 692.126][1907.48, 1000.44]
[1748.29, 720.792][1825.56, 657.227][1954.91, 691.526][1907.58, 1001.93]
[1748.13, 720.557][1825.54, 656.942][1955.93, 690.963][1907.67, 1003.34]
[1747.96, 720.314][1825.51, 656.647][1956.98, 690.38][1907.77, 1004.79]
[1747.79, 720.063][1825.49, 656.343][1958.06, 689.779][1907.87, 1006.28]
[1747.61, 719.809][1825.46, 656.034][1959.16, 689.169][1907.97, 1007.8]
[1747.45, 719.574][1825.44, 655.748][1960.18, 688.604][1908.06, 1009.21]
[1747.29, 719.338][1825.42, 655.462][1961.2, 688.037][1908.15, 1010.62]
[1747.12, 719.099][1825.4, 655.172][1962.23, 687.465][1908.24, 1012.04]
[1746.94, 718.842][1825.37, 654.859][1963.35, 686.847][1908.35, 1013.58]
[1746.76, 718.586][1825.35, 654.548][1964.45, 686.232][1908.45, 1015.11]
[1746.58, 718.326][1825.32, 654.233][1965.58, 685.609][1908.55, 1016.66]
[1714.18, 859.219][1723.56, 828.036][1896.39, 681.022][1914.96, 834.019]
[1713.44, 861.419][1721.77, 830.756][1896.27, 680.338][1915.18, 832.344]
[1712.75, 863.469][1720.1, 833.289][1896.17, 679.701][1915.37, 830.784]
[1712.05, 865.564][1718.39, 835.878][1896.06, 679.05][1915.57, 829.188]
[1711.34, 867.685][1716.66, 838.499][1895.95, 678.39][1915.78, 827.574]
[1668.27, 910.583][1848, 823.816][1904.59, 696.521][1917.99, 829.932]
[1656.75, 922.454][1882.06, 820.683][1906.83, 701.106][1918.63, 830.104]
[1652.69, 927.788][1890.87, 821.918][1907.42, 701.938][1919, 828.813]
[1648.67, 933.07][1899.59, 823.142][1907.99, 702.761][1919.35, 827.536]
[1644.8, 938.159][1908, 824.32][1908.55, 703.555][1919.7, 826.305]
[1640.82, 943.389][1916.63, 825.532][1909.12, 704.37][1920.05, 825.04]
[1636.97, 948.45][1924.99, 826.704][1909.67, 705.159][1920.4, 823.815]
[1633.14, 953.473][1933.29, 827.867][1910.22, 705.942][1920.74, 822.601]
[1629.41, 958.378][1941.39, 829.003][1910.76, 706.707][1921.07, 821.414]
[1625.44, 963.592][1950, 830.211][1911.33, 707.52][1921.42, 820.153]
[1621.6, 968.65][1958.35, 831.383][1911.88, 708.309][1921.76, 818.929]
[1617.64, 973.849][1966.94, 832.587][1912.45, 709.119][1922.12, 817.672]
[1613.54, 979.238][1975.84, 833.835][1913.03, 709.959][1922.48, 816.368]
[1609.31, 984.793][1985.01, 835.122][1913.64, 710.825][1922.86, 815.025]
[1605.05, 990.397][1994.27, 836.42][1914.25, 711.699][1923.24, 813.669]
[1601.07, 995.631][2002.91, 837.632][1914.82, 712.515][1923.59, 812.403]
[1597.13, 1000.8][2011.45, 838.83][1915.39, 713.321][1923.94, 811.152]
[1592.98, 1006.26][2020.46, 840.094][1915.98, 714.172][1924.31, 809.832]
[1588.87, 1011.66][2029.38, 841.344][1916.57, 715.014][1924.68, 808.526]
[1584.8, 1017.01][2038.22, 842.583][1917.16, 715.847][1925.04, 807.233]
[1580.86, 1022.19][2046.78, 843.784][1917.72, 716.656][1925.39, 805.979]
[1577.01, 1027.25][2055.14, 844.956][1918.28, 717.445][1925.73, 804.755]
[1572.96, 1032.57][2063.93, 846.189][1918.86, 718.275][1926.09, 803.467]
[1568.98, 1037.8][2072.55, 847.399][1919.43, 719.089][1926.45, 802.203]
[1564.88, 1043.19][2081.45, 848.647][1920.02, 719.929][1926.81, 800.9]
[1560.76, 1048.61][2090.41, 849.902][1920.61, 720.774][1927.18, 799.589]
[1556.67, 1053.97][2099.27, 851.145][1921.19, 721.611][1927.54, 798.291]
[1552.6, 1059.32][2108.1, 852.384][1921.78, 722.444][1927.9, 796.997]
[1548.58, 1064.61][2116.84, 853.609][1922.36, 723.269][1928.26, 795.717]
[1544.33, 1070.2][2126.06, 854.903][1922.97, 724.14][1928.64, 794.366]
[1540.33, 1075.45][2134.74, 856.121][1923.54, 724.96][1929, 793.095]
[1535.94, 1081.21][2144.26, 857.455][1924.17, 725.858][1929.39, 791.701]
[1532, 1086.4][2152.83, 858.657][1924.73, 726.667][1929.74, 790.446]
[1527.91, 1091.77][2161.7, 859.901][1925.32, 727.504][1930.1, 789.147]
[1523.81, 1097.16][2170.6, 861.149][1925.91, 728.344][1930.47, 787.844]
[1519.7, 1102.57][2179.52, 862.401][1926.5, 729.187][1930.83, 786.536]
[1515.56, 1108][2188.5, 863.659][1927.09, 730.034][1931.2, 785.222]
[1511.57, 1113.25][2197.17, 864.876][1927.67, 730.853][1931.56, 783.952]
[1507.58, 1118.49][2205.82, 866.089][1928.24, 731.669][1931.91, 782.685]
[1503.71, 1123.57][2214.22, 867.267][1928.79, 732.462][1932.26, 781.455]
[1499.57, 1129.01][2223.2, 868.527][1929.39, 733.31][1932.62, 780.139]
[1495.56, 1134.29][2231.92, 869.749][1929.96, 734.133][1932.98, 778.863]
[1491.33, 1139.85][2241.1, 871.036][1930.57, 734.999][1933.36, 777.518]
[1487.18, 1145.3][2250.1, 872.299][1931.17, 735.849][1933.73, 776.199]
[1483.05, 1150.73][2259.06, 873.556][1931.76, 736.695][1934.09, 774.887]
[1478.84, 1156.26][2268.21, 874.839][1932.36, 737.559][1934.47, 773.547]
[1474.76, 1161.62][2277.05, 876.078][1932.95, 738.393][1934.83, 772.253]
[1470.72, 1166.93][2285.82, 877.309][1933.53, 739.221][1935.19, 770.968]
[1466.26, 1172.79][2295.5, 878.667][1934.17, 740.135][1935.59, 769.55]
[1462.31, 1177.99][2304.09, 879.871][1934.74, 740.946][1935.94, 768.292]
[1458.14, 1183.47][2313.14, 881.14][1935.33, 741.8][1936.31, 766.967]
[1454.1, 1188.77][2321.9, 882.369][1935.91, 742.627][1936.67, 765.683]
[1449.8, 1194.43][2331.24, 883.678][1936.53, 743.508][1937.05, 764.316]
[1445.38, 1200.24][2340.84, 885.024][1937.16, 744.415][1937.45, 762.91]
[1441.3, 1205.59][2349.68, 886.264][1937.75, 745.249][1937.81, 761.615]
[1437.2, 1210.99][2358.59, 887.514][1938.34, 746.091][1938.18, 760.31]
[1433.27, 1216.16][2367.12, 888.711][1938.9, 746.896][1938.53, 759.06]
[1429.25, 1221.44][2375.84, 889.934][1939.48, 747.719][1938.88, 757.783]
[1425.19, 1226.77][2384.65, 891.168][1940.06, 748.55][1939.24, 756.494]
[1421.17, 1232.05][2393.38, 892.393][1940.64, 749.375][1939.6, 755.215]
[1417.12, 1237.37][2402.16, 893.624][1941.22, 750.203][1939.96, 753.929]
[1413.07, 1242.69][2410.95, 894.858][1941.8, 751.034][1940.32, 752.641]
[1409.09, 1247.93][2419.6, 896.07][1942.37, 751.85][1940.68, 751.375]
[1404.95, 1253.37][2428.59, 897.331][1942.97, 752.698][1941.05, 750.058]
[1400.68, 1258.97][2437.84, 898.629][1943.58, 753.572][1941.42, 748.703]
[1396.51, 1264.46][2446.89, 899.898][1944.18, 754.426][1941.8, 747.377]
[1392.38, 1269.89][2455.88, 901.158][1944.77, 755.274][1942.16, 746.061]
[1388.3, 1275.25][2464.72, 902.399][1945.35, 756.11][1942.53, 744.765]
[1384.24, 1280.59][2473.53, 903.634][1945.94, 756.941][1942.89, 743.475]
[1379.83, 1286.39][2483.11, 904.978][1946.57, 757.845][1943.28, 742.072]
[1375.99, 1291.43][2491.45, 906.147][1947.12, 758.632][1943.62, 740.851]
[1371.14, 1297.8][2501.96, 907.622][1947.82, 759.625][1944.05, 739.311]
[1367.22, 1302.95][2510.46, 908.814][1948.38, 760.428][1944.4, 738.066]
[1363.2, 1308.24][2519.21, 910.04][1948.96, 761.253][1944.76, 736.786]
[1359.13, 1313.59][2528.03, 911.278][1949.54, 762.086][1945.12, 735.493]
[1355.05, 1318.95][2536.89, 912.521][1950.13, 762.923][1945.49, 734.195]
[1351.02, 1324.25][2545.64, 913.747][1950.7, 763.748][1945.85, 732.914]
[1346.81, 1329.78][2554.78, 915.029][1951.31, 764.611][1946.22, 731.576]
[1342.75, 1335.11][2563.59, 916.264][1951.89, 765.442][1946.58, 730.286]
[1338.58, 1340.6][2572.65, 917.535][1952.49, 766.298][1946.95, 728.959]
[1334.45, 1346.02][2581.6, 918.79][1953.08, 767.143][1947.32, 727.647]
[1330.34, 1351.42][2590.52, 920.042][1953.67, 767.985][1947.69, 726.341]
[1325.89, 1357.26][2600.17, 921.395][1954.31, 768.896][1948.08, 724.927]
[1321.58, 1362.93][2609.53, 922.708][1954.93, 769.78][1948.47, 723.556]
[1317.44, 1368.38][2618.53, 923.969][1955.52, 770.629][1948.83, 722.239]
[1313.32, 1373.79][2627.46, 925.222][1956.11, 771.472][1949.2, 720.931]
[1309.42, 1378.91][2635.92, 926.409][1956.67, 772.271][1949.55, 719.691]
[1305.51, 1384.06][2644.42, 927.601][1957.23, 773.073][1949.9, 718.447]
[1301.57, 1389.23][2652.96, 928.799][1957.8, 773.88][1950.25, 717.195]
[1297.83, 1394.15][2661.09, 929.939][1958.34, 774.647][1950.58, 716.005]
[1294.08, 1399.07][2669.22, 931.078][1958.87, 775.414][1950.91, 714.815]
[1289.64, 1404.91][2678.87, 932.431][1959.51, 776.325][1951.31, 713.402]
[1285.91, 1409.81][2686.95, 933.566][1960.05, 777.088][1951.64, 712.217]
[1281.6, 1415.47][2696.31, 934.878][1960.67, 777.971][1952.02, 710.847]
[1277.82, 1420.44][2704.51, 936.028][1961.21, 778.746][1952.36, 709.646]
[1273.68, 1425.89][2713.51, 937.29][1961.8, 779.595][1952.73, 708.328]
[1269.65, 1431.18][2722.24, 938.515][1962.38, 780.42][1953.09, 707.049]
[1265.49, 1436.64][2731.27, 939.781][1962.98, 781.272][1953.46, 705.727]
[1261.58, 1441.79][2739.77, 940.973][1963.54, 782.074][1953.81, 704.482]
[1257.7, 1446.89][2748.19, 942.153][1964.09, 782.869][1954.15, 703.249]
[1253.92, 1451.86][2756.4, 943.305][1964.64, 783.644][1954.49, 702.046]
[1249.81, 1457.26][2765.32, 944.556][1965.23, 784.486][1954.85, 700.74]
[1245.73, 1462.62][2774.17, 945.798][1965.81, 785.322][1955.22, 699.443]
[1241.44, 1468.26][2783.48, 947.104][1966.43, 786.201][1955.6, 698.08]
[1237.51, 1473.42][2792.01, 948.299][1966.99, 787.005][1955.95, 696.831]
[1233.54, 1478.64][2800.63, 949.509][1967.56, 787.82][1956.3, 695.567]
[1229.53, 1483.91][2809.34, 950.729][1968.14, 788.641][1956.66, 694.293]
[1225.55, 1489.13][2817.96, 951.939][1968.71, 789.455][1957.01, 693.03]
[1221.48, 1494.49][2826.81, 953.18][1969.29, 790.291][1957.37, 691.734]
[1217.68, 1499.48][2835.06, 954.337][1969.84, 791.069][1957.71, 690.526]
[1213.74, 1504.66][2843.6, 955.535][1970.4, 791.876][1958.06, 689.274]
[1209.66, 1510.03][2852.46, 956.778][1970.99, 792.712][1958.43, 687.976]
[1205.72, 1515.19][2861, 957.975][1971.55, 793.518][1958.78, 686.726]
[1201.8, 1520.35][2869.52, 959.17][1972.12, 794.322][1959.13, 685.479]
[1197.86, 1525.54][2878.08, 960.371][1972.68, 795.13][1959.48, 684.225]
[1194.11, 1530.46][2886.21, 961.51][1973.22, 795.898][1959.81, 683.034]
[1190.32, 1535.44][2894.44, 962.666][1973.76, 796.675][1960.15, 681.828]
[1186.22, 1540.83][2903.34, 963.913][1974.35, 797.515][1960.51, 680.525]
[1182.07, 1546.28][2912.34, 965.176][1974.95, 798.365][1960.88, 679.206]
[1177.83, 1551.85][2921.54, 966.465][1975.56, 799.233][1961.26, 677.86]
[1173.78, 1557.18][2930.34, 967.7][1976.14, 800.064][1961.62, 676.57]
[1169.97, 1562.18][2938.6, 968.858][1976.68, 800.843][1961.96, 675.361]
[1165.78, 1567.69][2947.69, 970.134][1977.28, 801.702][1962.33, 674.029]
[1161.92, 1572.76][2956.07, 971.309][1977.84, 802.493][1962.67, 672.802]
[1157.98, 1577.94][2964.63, 972.509][1978.4, 803.301][1963.03, 671.549]
[1154.19, 1582.92][2972.86, 973.663][1978.95, 804.077][1963.36, 670.343]
[1150.27, 1588.07][2981.36, 974.856][1979.51, 804.88][1963.71, 669.098]
[1146.14, 1593.51][2990.34, 976.114][1980.1, 805.727][1964.08, 667.784]
[1142.18, 1598.71][2998.93, 977.32][1980.67, 806.539][1964.43, 666.525]
[1138.07, 1604.1][3007.84, 978.569][1981.26, 807.38][1964.8, 665.22]
[1134.07, 1609.36][3016.52, 979.786][1981.83, 808.199][1965.15, 663.949]
[1130, 1614.72][3025.37, 981.028][1982.42, 809.035][1965.52, 662.652]
[1126.02, 1619.95][3034.01, 982.239][1982.99, 809.85][1965.87, 661.387]
[1121.84, 1625.44][3043.07, 983.51][1983.59, 810.706][1966.24, 660.06]
[1117.94, 1630.56][3051.53, 984.696][1984.15, 811.504][1966.59, 658.821]
[1114.35, 1635.27][3059.32, 985.789][1984.66, 812.239][1966.91, 657.68]
[1110.49, 1640.35][3067.71, 986.965][1985.22, 813.031][1967.25, 656.452]
[1106.71, 1645.33][3075.92, 988.117][1985.76, 813.806][1967.59, 655.249]
[1102.91, 1650.32][3084.17, 989.274][1986.31, 814.585][1967.93, 654.04]
[1099.19, 1655.2][3092.23, 990.405][1986.84, 815.346][1968.26, 652.859]
[1095.33, 1660.27][3100.6, 991.578][1987.39, 816.136][1968.6, 651.634]
[1091.63, 1665.14][3108.64, 992.706][1987.93, 816.895][1968.93, 650.456]
[1087.73, 1670.26][3117.1, 993.892][1988.48, 817.694][1969.28, 649.218]
[1083.87, 1675.33][3125.48, 995.068][1989.04, 818.485][1969.62, 647.99]
[1080.04, 1680.37][3133.79, 996.233][1989.59, 819.27][1969.96, 646.773]
[1076.09, 1685.56][3142.36, 997.435][1990.15, 820.079][1970.31, 645.518]
[1072.07, 1690.85][3151.1, 998.66][1990.73, 820.903][1970.67, 644.238]
[1068.05, 1696.12][3159.82, 999.883][1991.31, 821.726][1971.03, 642.961]
[1064.3, 1701.06][3167.96, 1001.03][1991.85, 822.495][1971.36, 641.768]
[1060.65, 1705.86][3175.89, 1002.14][1992.37, 823.244][1971.69, 640.607]
[1056.38, 1711.47][3185.16, 1003.44][1992.98, 824.119][1972.07, 639.249]
[1052.63, 1716.4][3193.3, 1004.58][1993.52, 824.887][1972.4, 638.058]
