C1= C2= C3= C4= 
[1173, 356][1228, 313][1302, 487][1368, 435]
[1389.99, 377.434][1453.59, 321.85][1569.6, 541.805][1640.62, 469.684]
[1400.95, 375.757][1465.02, 319.284][1578.19, 538.302][1650.86, 467.273]
[1408.62, 377.624][1475.09, 319.938][1586.01, 537.974][1658.48, 467.881]
[1416.49, 377.824][1481.55, 319.796][1594.01, 537.964][1666.33, 468.587]
[1423.96, 380.059][1489.1, 321.222][1601.84, 538.926][1673.16, 471.889]
[1430.63, 381.868][1495.81, 322.723][1608.17, 540.374][1679.61, 472.491]
[1436.21, 383.046][1502.32, 324.852][1614.08, 542.176][1686.49, 475.402]
[1441.24, 385.811][1506.87, 327.781][1616.68, 544.268][1692.52, 478.357]
[1445.66, 388.348][1513.29, 331.356][1619.5, 547.206][1697.11, 481.663]
[1448.6, 390.993][1518.34, 334.817][1621.21, 550.207][1701.02, 485.825]
[1452.42, 393.664][1523.19, 338.123][1629.48, 555.263][1705.9, 489.379]
[1456.7, 396.344][1525.81, 340.692][1635.37, 558.602][1710.94, 492.144]
[1462.46, 398.737][1530.58, 343.604][1639.38, 560.906][1716.39, 494.605]
[1466.89, 400.588][1535.43, 346.159][1646.08, 564.517][1721.45, 498.031]
[1472.31, 405.094][1539.62, 348.74][1651.4, 566.692][1726.72, 500.985]
[1476.73, 407.234][1545.24, 352.173][1656.02, 570.43][1731.59, 505.006]
[1483.1, 411.68][1551.29, 356.065][1665.33, 574.871][1737.37, 508.106]
[1489.42, 413.842][1556.43, 359.026][1671.63, 576.101][1743.48, 510.766]
[1498.16, 415.543][1565.18, 361.341][1679.15, 575.559][1751.46, 511.934]
[1507.75, 416.285][1575.07, 362.826][1686.25, 574.641][1761.65, 512.868]
[1520.81, 416.599][1586.85, 364.625][1698.3, 574.874][1774.57, 512.728]
[1535.25, 418.687][1600.34, 366.896][1710.21, 574.59][1787.7, 512.396]
[1556.73, 421.448][1622.26, 371.173][1730.47, 575.874][1806.82, 513.414]
[1579.89, 424.338][1646.47, 374.217][1752.38, 576.051][1828.08, 515.29]
[1602.33, 425.588][1667.73, 374.835][1775.28, 574.684][1849.12, 514.507]
[1623.76, 425.326][1690.61, 375.714][1794.45, 574.228][1868.88, 514.773]
[1642.13, 426.324][1709.74, 377.545][1810.81, 574.504][1885.37, 515.556]
[1659.09, 428.907][1726.6, 380.052][1826.01, 574.664][1899.68, 517.37]
[1673.24, 431.713][1741.65, 383.093][1839.22, 576.063][1911.91, 519.64]
[1689.4, 433.556][1758.03, 385.339][1854.43, 576.635][1926.85, 520.908]
[1705.03, 435.339][1773.88, 387.512][1869.14, 577.189][1941.31, 522.135]
[1721.04, 437.163][1790.11, 389.736][1884.2, 577.755][1956.11, 523.391]
[1737.38, 439.027][1806.68, 392.009][1899.59, 578.333][1971.22, 524.674]
[1754.18, 440.943][1823.7, 394.343][1915.4, 578.928][1986.76, 525.992]
[1770.32, 442.783][1840.06, 396.586][1930.58, 579.499][2001.68, 527.259]
[1786.99, 444.683][1856.96, 398.903][1946.27, 580.089][2017.09, 528.567]
[1803.22, 446.534][1873.41, 401.159][1961.54, 580.663][2032.1, 529.841]
[1819.51, 448.391][1889.92, 403.423][1976.87, 581.239][2047.16, 531.119]
[1836.11, 450.284][1906.75, 405.731][1992.5, 581.827][2062.51, 532.422]
[1852.21, 452.12][1923.08, 407.969][2007.65, 582.397][2077.4, 533.686]
[1757.76, 427.49][1815.09, 393.787][1916.11, 573.59][1935.59, 496.518]
[1766.36, 427.478][1822.94, 394.907][1924.01, 573.504][1939.64, 495.063]
[1774.93, 427.467][1830.75, 396.022][1931.88, 573.417][1943.68, 493.615]
[1783.44, 427.456][1838.51, 397.13][1939.7, 573.332][1947.69, 492.176]
[1789.44, 427.448][1843.98, 397.911][1945.21, 573.271][1950.52, 491.162]
[1795.57, 427.44][1849.57, 398.71][1950.85, 573.209][1953.41, 490.124]
[1801.76, 427.432][1855.22, 399.517][1956.54, 573.147][1956.33, 489.077]
[1808.62, 427.423][1861.47, 400.409][1962.84, 573.078][1959.56, 487.918]
[1814.79, 427.415][1867.09, 401.212][1968.51, 573.016][1962.47, 486.875]
[1707.62, 444.415][1769.01, 401.222][1857.51, 580.079][1918.63, 522.188]
[1689.88, 446.613][1756.41, 402.469][1843.36, 582.144][1908.82, 527.412]
[1681.33, 446.608][1747.07, 404.683][1833.6, 585.016][1903.81, 530.261]
[1676.49, 449.735][1742.8, 407.424][1829.35, 587.101][1898.8, 532.744]
[1674.33, 452.055][1741.93, 411.053][1827.6, 590.315][1896.14, 536.487]
[1674, 457.907][1740.12, 417.239][1823.07, 593.805][1895.45, 542.751]
[1673.21, 465.495][1738.52, 425.371][1820.05, 599.935][1894.97, 551.523]
[1672.68, 475.074][1741.2, 435.657][1820.48, 609.304][1894.63, 561.697]
[1670.59, 484.963][1738.02, 444.603][1817.13, 616.996][1890.89, 570.533]
[1667.3, 491.202][1732.38, 453.073][1809.34, 623.062][1885.68, 578.306]
[1663.08, 498.76][1726.94, 461.748][1801.41, 629.042][1878.78, 585.239]
[1659.41, 507.476][1722.63, 470.404][1797.66, 636.903][1871.86, 592.847]
[1655.96, 516.037][1718.98, 479.516][1790.57, 644.803][1866.47, 600.242]
[1651.83, 524.62][1715.92, 486.389][1788.89, 652.086][1861.53, 607.914]
[1647.95, 529.347][1710.49, 492.462][1782.23, 657.056][1856.47, 613.131]
[1643.99, 537.296][1706.22, 499.667][1779.67, 665.484][1852.48, 620.862]
[1640.1, 546.865][1702.72, 508.042][1775.81, 675.206][1848.06, 631.754]
[1636.05, 559.909][1697.18, 518.971][1774.81, 687.797][1842.73, 641.34]
[1632.04, 571.364][1695.32, 530.891][1772.6, 700.73][1838.39, 653.714]
[1629.68, 582.52][1694.61, 542.705][1772.83, 713.925][1837.87, 666.764]
[1629.81, 593.081][1693.94, 554.96][1774.95, 728.435][1838.56, 679.968]
[1631.01, 604.42][1695.12, 568.186][1777.98, 744.569][1844.06, 697.45]
[1632.36, 616.282][1697.04, 581.196][1777.19, 758.034][1847.25, 712.537]
[1637.09, 630.658][1701.02, 594.663][1784.96, 774.468][1853.37, 727.258]
[1644.65, 643.694][1708.01, 608.752][1790.74, 789.348][1864.05, 743.457]
[1653.88, 658.063][1716.49, 622.75][1802.75, 807.551][1876.63, 760.005]
[1654.21, 667.503][1716.7, 632.438][1803.46, 818.186][1877.81, 770.689]
[1654.56, 677.42][1716.92, 642.614][1804.21, 829.357][1879.04, 781.911]
[1654.88, 686.719][1717.12, 652.156][1804.91, 839.833][1880.2, 792.435]
[1655.24, 697.059][1717.35, 662.767][1805.69, 851.481][1881.49, 804.136]
[1655.57, 706.555][1717.56, 672.512][1806.41, 862.18][1882.68, 814.883]
[1655.91, 716.397][1717.77, 682.612][1807.15, 873.267][1883.9, 826.021]
[1656.22, 725.407][1717.97, 691.858][1807.83, 883.417][1885.02, 836.217]
[1656.57, 735.471][1718.19, 702.185][1808.59, 894.754][1886.28, 847.606]
[1635.58, 662.475][1701, 618.058][1806.96, 831.915][1885.73, 767.769]
[1609.35, 641.441][1678.88, 595.061][1790.86, 814.95][1866.73, 753.561]
[1579.25, 627.245][1648.46, 581.385][1765.33, 805.157][1839.16, 744.157]
[1546.33, 617.901][1615.36, 571.664][1729.24, 797.502][1806.84, 736.373]
[1506.54, 609.54][1575.84, 562.93][1687.66, 791.409][1766.05, 730.361]
[1464.61, 602.894][1533.72, 555.498][1646.55, 785.669][1723.87, 724.194]
[1421.12, 597.134][1490.69, 548.89][1599.03, 778.025][1677.96, 717.484]
[1375, 590.794][1444.59, 542.244][1553.08, 772.549][1626.35, 707.673]
[1325.65, 583.135][1393.16, 534.036][1501.78, 763.783][1571.55, 697.034]
[1279.68, 573.822][1344.4, 524.698][1452.4, 752.782][1520.46, 682.683]
[1234.94, 562.206][1298.7, 513.364][1404.73, 738.666][1470.29, 668.379]
[1189.67, 548.619][1252.97, 499.38][1356.21, 721.279][1419.46, 652.345]
[1154.5, 535.417][1217.82, 486.591][1318.04, 705.383][1378.58, 636.825]
[1117.8, 521.741][1182.93, 473.514][1277.82, 687.55][1335.94, 616.55]
[1084, 508.523][1148.13, 460.78][1241.03, 671.724][1296.75, 601.59]
[1057.13, 501.531][1120.21, 451.189][1209.58, 658.898][1263.3, 590.411]
[1031.17, 494.372][1092.54, 444.43][1180.99, 648.727][1232.56, 581.527]
[1011.17, 491.23][1072.46, 443.142][1157.63, 642.813][1208.33, 576.348]
[993.453, 491.652][1054.71, 445.599][1136.54, 641.197][1186.36, 576.212]
[978.793, 497.38][1039.17, 450.796][1118.02, 642.27][1167.92, 580.496]
[962.475, 503.333][1022.18, 456.934][1098.76, 644.957][1148.43, 585.356]
[944.503, 506.38][1003.41, 460.123][1078.31, 645.559][1127.86, 587.928]
[924.303, 505.035][983.51, 459.188][1056.29, 642.713][1104.9, 584.783]
[906.622, 501.297][966.406, 456.366][1038.01, 639.218][1085.1, 580.098]
[889.182, 498.328][948.223, 453.186][1019.35, 634.743][1067.76, 577.706]
[869.745, 496.439][928.218, 449.598][999.338, 631.441][1047.89, 574.482]
[852.126, 492.405][909.911, 446.694][981.239, 629.302][1030.32, 571.423]
[835.34, 488.232][892.917, 443.993][964.158, 626.948][1013.98, 568.653]
[821.603, 485.513][879.347, 440.27][952.116, 624.789][1000.41, 565.242]
[813.007, 482.657][870.619, 436.637][944.674, 622.478][992.183, 561.961]
[806.274, 478.547][864.699, 434.326][939.473, 621.513][986.114, 559.059]
[801.496, 481.867][859.367, 434.849][934.133, 622.51][980.453, 559.774]
[797.756, 487.233][856.104, 439.551][927.914, 625.516][976.99, 564.357]
[795.631, 492.152][854.657, 445.746][925.176, 630.187][975.513, 571.708]
[792.707, 499.784][851.081, 452.304][922.983, 637.944][972.238, 577.406]
[787.8, 506.119][850.171, 461.395][918.315, 644.946][966.998, 583.378]
[782.139, 514.242][842.729, 466.708][911.561, 651.38][959.127, 588.317]
[776.986, 516.37][837.098, 472.15][902.722, 656.2][953.718, 591.972]
[775.533, 524.121][832.959, 476.846][901.195, 660.488][950.905, 597.056]
[776.386, 527.024][833.789, 480.715][902.81, 663.164][951.245, 600.695]
[777.054, 526.995][834.791, 481.399][904.455, 663.049][951.041, 600.987]
[776.578, 524.139][833.644, 479.379][902.253, 659.219][948.713, 598.385]
[777.197, 521.303][833.462, 475.335][901.295, 653.228][946.76, 593.626]
[778.779, 515.134][835.064, 470.369][901.733, 646.235][947.08, 586.948]
[780.933, 509.487][838.761, 466.544][903.057, 639.399][947.73, 580.946]
[782.954, 505.769][840.768, 462.397][904.194, 634.222][948.379, 576.091]
[784.898, 503.876][841.51, 459.856][906.134, 630.991][948.78, 572.781]
[785.454, 501.88][840.854, 458.55][905.837, 629.231][948.536, 571.243]
[784.802, 497.958][841.983, 459.371][904.25, 627.929][947.008, 569.804]
[784.542, 496.213][841.605, 459.452][903.023, 626.753][945.255, 569.109]
[785.173, 498.902][840.637, 459.558][901.754, 625.976][943.918, 568.384]
[785.248, 501.358][839.796, 460.283][901.339, 626.106][942.571, 568.233]
[785.482, 500.871][839.044, 460.872][901.566, 626.319][942.721, 568.824]
[787.65, 503.873][838.67, 461.346][901.376, 625.382][943.718, 569.372]
[788.778, 504.382][839.369, 460.502][902.228, 624.088][943.673, 567.696]
[789.786, 502.048][841.324, 459.875][902.506, 621.084][944.812, 566.198]
[790.667, 500.295][842.368, 457.005][901.401, 617.415][944.691, 563.342]
[791.397, 495.977][843.548, 453.038][902.178, 612.606][945.023, 558.227]
[792.592, 491.162][844.498, 449.099][901.933, 606.548][945.344, 553.427]
[793.56, 486.31][846.206, 444.619][902.157, 599.907][945.103, 546.822]
[794.336, 482.021][847.569, 440.004][902.104, 593.687][944.694, 540.91]
[794.346, 477.566][845.892, 436.212][901.219, 589.036][943.538, 535.552]
[794.387, 474.445][845.59, 433.278][901.615, 585.621][941.916, 531.859]
[793.822, 470.966][844.778, 431.761][901.063, 583.5][939.836, 529.208]
[793.402, 469.336][843.878, 431.322][899.172, 582.052][938.314, 527.343]
[793.106, 470.442][845.06, 432.996][897.828, 582.162][937.292, 527.425]
[793.497, 472.902][845.686, 434.966][897.453, 583.894][936.575, 528.528]
[793.814, 474.916][846.191, 437.785][899.656, 587.819][937.33, 531.061]
[794.674, 478.351][847.505, 440.616][900.481, 590.932][939.173, 534.922]
[795.346, 482.31][850.045, 444.681][901.489, 594.7][941.305, 539.88]
[796.468, 488.708][849.258, 448.415][899.26, 598.859][942.374, 545.252]
[796.718, 494.228][848.341, 451.88][899.092, 602.69][942.92, 549.704]
[796.292, 496.223][848.24, 455.034][900.83, 606.188][943.072, 553.046]
[795.964, 496.562][848.463, 457.471][902.169, 608.889][943.49, 554.423]
[795.705, 499.73][847.733, 458.643][900.817, 609.701][942.328, 555.408]
[795.504, 501.812][846.269, 458.285][898.884, 609.385][940.242, 554.621]
[794.76, 499.068][845.185, 456.099][896.886, 606.685][939.312, 553.632]
[792.712, 494.598][842.284, 452.057][894.468, 602.251][936.235, 548.439]
[790.241, 487.542][841.837, 447.718][892.921, 596.136][932.986, 542.623]
[787.669, 480.419][838.743, 441.84][888.648, 588.847][930.099, 537.091]
[784.924, 476.031][835.614, 437.165][884.994, 582.601][926.914, 531.545]
[782.676, 472.312][833.093, 433.798][882.422, 578.136][924.1, 528.156]
[779.752, 470.304][830.544, 431.476][877.47, 573.189][919.845, 524.043]
[776.465, 468.056][826.68, 430.139][873.862, 570.804][916.472, 522.254]
[772.889, 466.471][823.534, 429.882][869.694, 568.769][912.198, 521.015]
[768.818, 465.172][824.002, 433.17][865.547, 568.111][907.657, 520.914]
[765.864, 467.914][818.849, 433.415][861.103, 568.423][902.904, 520.413]
[762.69, 467.214][815.457, 433.993][857.76, 569.781][899.327, 521.109]
[759.594, 468.704][812.197, 435.01][854.516, 571.076][895.608, 522.196]
[756.339, 469.68][808.514, 436.443][850.931, 572.838][892.541, 523.768]
[751.995, 471.307][803.544, 437.255][846.615, 574.185][888.038, 524.088]
[748.931, 472.046][800.293, 437.033][843.633, 574.748][884.916, 524.726]
[746.494, 470.835][798.304, 435.665][841.552, 573.393][882.128, 523.432]
[745.605, 469.68][797.762, 434.069][841.589, 571.881][881.043, 521.363]
[745.127, 468.846][796.377, 432.598][841.838, 570.799][880.746, 521.026]
[744.888, 467.374][795.74, 431.217][841.294, 570.025][879.798, 520.235]
[743.954, 468.296][794.506, 431.345][840.136, 570.63][877.194, 519.386]
[743.131, 468.997][793.149, 430.834][838.251, 569.902][875.619, 518.682]
[743.54, 465.745][793.446, 427.526][838.733, 565.256][876.077, 515.244]
[747.033, 459.817][796.582, 422.162][841.437, 558.903][879.976, 509.226]
[752.105, 453.54][801.969, 416.028][846.204, 551.729][885.374, 502.894]
[757.831, 445.495][807.063, 408.096][852.292, 543.887][891.955, 495.993]
[764.679, 436.052][816.685, 400.226][860.323, 536.106][900.373, 488.344]
[775.331, 428.923][826.814, 391.933][872.204, 529.695][914.041, 483.507]
[788.093, 423.808][842.717, 387.106][885.909, 524.558][928.806, 478.654]
[803.617, 420.093][858.571, 382.434][903.034, 522.601][947.611, 475.717]
[821.866, 419.464][877.352, 380.775][925.151, 526.265][970.122, 475.968]
[845.143, 421.511][900.727, 382.034][952.57, 531.908][997.823, 481.623]
[870.529, 426.589][927.324, 385.651][980.755, 540.554][1030.28, 491.751]
[896.507, 435.841][953.627, 391.181][1011.15, 553.359][1063.32, 503.655]
[925.798, 444.652][984.447, 399.333][1049.34, 570.656][1101.66, 519.009]
[955.119, 455.724][1015.2, 410.314][1087.81, 590.59][1139.77, 536.51]
[983.975, 467.136][1043.53, 420.534][1123.86, 609.617][1177.55, 552.518]
[1013.23, 476.995][1072.06, 430.119][1160.29, 627.283][1216.18, 565.779]
[1043.52, 484.358][1101.45, 437.318][1196.12, 641.581][1254.53, 577.078]
[1073.02, 489.62][1132.05, 442.518][1225.24, 648.115][1290.54, 586.547]
[1102.43, 493.093][1162.56, 445.683][1258.57, 653.787][1325.43, 592.138]
[1134.16, 494.299][1198.11, 448.732][1293.33, 658.19][1362.01, 596.775]
[1163.53, 494.225][1226.79, 447.752][1324, 659.536][1395.04, 597.798]
[1197.52, 492.316][1260.28, 445.394][1362.69, 661.512][1434.25, 597.018]
[1228.04, 486.939][1290, 440.049][1395.82, 658.422][1467.13, 593.481]
[1257.15, 479.664][1318.48, 433.123][1424, 650.261][1497.73, 585.335]
[1283.59, 474.028][1347.69, 426.288][1452.37, 641.219][1525.38, 578.185]
[1312.15, 469.677][1376.29, 418.3][1483.65, 633.062][1555.52, 570.281]
[1335.76, 462.727][1397.17, 411.909][1506.06, 626.585][1579.93, 564.346]
[1357.81, 458.65][1418.32, 404.717][1529.39, 618.551][1602.9, 557.952]
[1377.85, 452.716][1442.08, 399.45][1548.95, 610.078][1623.86, 551.039]
[1397.18, 445.735][1461.93, 392.383][1569.43, 601.737][1644.23, 543.31]
[1415.36, 439.017][1479.58, 385.356][1587.44, 593.615][1662.66, 536.253]
[1435.47, 431.557][1501.69, 377.948][1607.42, 583.533][1682.08, 525.799]
[1452.66, 425.94][1517.93, 368.314][1622.64, 572.305][1697.29, 515.454]
[1469.02, 414.998][1535.91, 358.789][1636.88, 560.373][1713.85, 504.185]
[1485.57, 403.92][1551.62, 349.123][1651.74, 549.153][1731.33, 494.047]
[1503.22, 396.179][1567.44, 341.296][1667.79, 539.82][1747.93, 482.002]
[1515.9, 388.043][1580.44, 335.504][1678.57, 533.48][1761.04, 476.21]
[1529.45, 381.911][1595.47, 330.308][1691.55, 526.92][1775.08, 470.395]
[1538.5, 377.517][1605.35, 325.134][1701.03, 523.159][1783.72, 466.288]
[1542.44, 373.142][1609.27, 320.178][1707.11, 519.013][1786.55, 460.64]
[1545.42, 367.745][1611, 315.561][1711.08, 515.625][1789.82, 455.503]
[1549.19, 363.382][1613.18, 311.499][1713.77, 510.683][1791.97, 449.212]
[1552.06, 360.66][1616.35, 309.014][1715.78, 507.522][1792.91, 445.358]
[1556.04, 360.106][1618.73, 306.5][1720.92, 504.79][1795.39, 442.395]
[1557.49, 360.152][1620.19, 305.684][1722.61, 503.218][1795.65, 441.616]
[1557.81, 360.159][1620.51, 305.355][1722.78, 501.726][1794.46, 440.143]
[1555.55, 358.332][1621.83, 306.854][1718.62, 501.466][1791.06, 439.913]
[1552.76, 359.766][1617.34, 306.99][1714.96, 502.047][1786.82, 439.344]
[1550.49, 359.791][1613.42, 307.501][1713.82, 503.195][1783.98, 439.56]
[1549.43, 362.324][1609.69, 307.857][1713.69, 504.72][1779.21, 435.786]
[1547.09, 366.562][1607.92, 309.37][1711.09, 506.208][1775.33, 438.13]
[1542.13, 366.17][1602.12, 310.966][1705.23, 507.8][1770.66, 439.864]
[1537.82, 367.372][1598.87, 313.045][1700.56, 507.895][1765, 438.485]
[1535.59, 370.026][1596.48, 314.389][1697.08, 509.738][1761.48, 440.915]
[1532.91, 368.508][1596.99, 315.85][1693.46, 509.629][1758.56, 442.96]
[1530, 368.425][1595.8, 316.376][1692.47, 510.633][1756.21, 443.018]
[1527.04, 368.077][1590.57, 316.159][1689.67, 510.794][1753.05, 442.477]
[1523.36, 367.233][1588.38, 316.695][1686.44, 511.313][1749.28, 444.765]
[1518.54, 365.667][1587.61, 318.437][1680.01, 511.758][1745.08, 444.956]
[1512.17, 363.193][1579.41, 318.16][1672.4, 510.165][1738.89, 446.13]
[1504.71, 362.069][1570.5, 316.984][1662.7, 509.014][1730.62, 445.119]
[1495.79, 359.645][1559.79, 314.784][1654.09, 507.196][1721.78, 443.395]
[1487.26, 355.946][1549.89, 309.862][1643.19, 500.29][1710.7, 436.869]
[1476.64, 348.781][1538.6, 303.67][1631.53, 492.986][1697.59, 426.896]
[1463, 340.883][1527.05, 297.128][1615.18, 484.013][1682.11, 420.129]
[1449.26, 335.483][1514.91, 291.084][1595.28, 473.615][1663.83, 412.364]
[1433.01, 328.48][1497.61, 283.549][1576.42, 463.209][1642.99, 401.673]
[1415.8, 321.696][1480.88, 277.301][1554.09, 453.228][1621.38, 393.383]
[1401.05, 314.074][1466.16, 271.914][1537.39, 447.188][1602.08, 387.592]
[1390.37, 310.647][1454.58, 267.006][1524.97, 441.421][1586.58, 378.6]
[1380.33, 305.566][1439.96, 260.222][1513.28, 436.362][1575.26, 374.129]
[1372.4, 301.256][1426.63, 254.891][1503.43, 431.449][1566.32, 369.372]
[1368.4, 299.849][1423.15, 252.394][1497.67, 427.318][1560.1, 366.849]
[1365.71, 295.072][1421.26, 249.767][1493.87, 423.569][1556.28, 364.282]
[1363.07, 290.528][1419.81, 247.163][1491.25, 419.515][1552.46, 360.245]
[1360.87, 286.661][1418.86, 244.19][1489.76, 416.666][1549.19, 357.982]
[1358.85, 287.102][1416.34, 243.819][1488.95, 415.24][1546.11, 357.296]
[1357.61, 289.136][1415.05, 247.556][1484.67, 416.53][1543.73, 359.688]
[1355.13, 292.982][1412.83, 253.361][1480.35, 420.359][1541.18, 364.405]
[1352.99, 299.357][1410.64, 260.555][1476.72, 426.237][1538.67, 370.58]
[1351.18, 306.092][1409.09, 268.459][1473.29, 432.643][1536.09, 377.469]
[1348.43, 312.217][1405.94, 275.812][1470.44, 439.39][1534.2, 385.204]
[1345.98, 318.665][1404.11, 281.897][1467.55, 445.224][1531.44, 390.814]
[1344.27, 323.547][1402.3, 287.355][1465.85, 450.823][1530.42, 396.225]
[1343.13, 329.001][1401.94, 292.357][1465.04, 456.262][1529.55, 401.504]
[1343.01, 334.022][1400.41, 297.003][1465.81, 462.451][1530.26, 406.97]
[1344.9, 339.536][1403.53, 301.908][1469.02, 468.592][1533.41, 413.407]
[1346.39, 344.441][1404.82, 305.744][1472.74, 474.579][1535.32, 419.035]
[1349.59, 347.167][1408.15, 307.614][1475.63, 476.078][1539.46, 420.827]
[1352.2, 349.773][1410.57, 308.046][1481.91, 477.128][1542.83, 420.898]
[1354.96, 351.965][1414.09, 309.145][1487.85, 479.024][1546.5, 422.018]
[1359.06, 354.765][1418.77, 311.139][1491.93, 480.736][1550.41, 423.433]
[1365.82, 353.212][1425.38, 311.377][1498.67, 481.358][1557.62, 424.727]
[1370.42, 350.982][1428.66, 309.934][1502.33, 480.51][1561.97, 422.302]
[1372.11, 350.59][1428.46, 310.145][1502.1, 479.691][1562.59, 421.769]
[1369.84, 352.557][1426.52, 312.571][1498.06, 481.332][1559.21, 423.632]
[1364.5, 357.653][1421.15, 317.43][1488.69, 483.799][1551.82, 427.757]
[1356.78, 365.043][1412.81, 325.524][1481.72, 493.634][1542.83, 435.894]
[1346.82, 373.944][1402.12, 335.541][1471.53, 502.939][1531.96, 445.675]
[1334.89, 384.489][1390.5, 345.764][1454.32, 509.026][1517.52, 454.817]
[1321.38, 391.744][1379.05, 353.927][1440.44, 516.16][1503.08, 463.077]
[1308.31, 398.845][1365.78, 360.83][1427.71, 523.775][1489.33, 469.774]
[1297.96, 407.487][1354.98, 369.323][1416.42, 531.622][1478.74, 479.887]
[1291.45, 417.768][1348.13, 379.164][1410.78, 543.414][1471.85, 490.106]
[1287.98, 428.663][1344.7, 390.918][1408.57, 555.782][1468.97, 503.351]
[1284.54, 438.25][1341.89, 400.244][1406.48, 565.914][1467.27, 513.505]
[1277.95, 443.641][1334.6, 405.726][1402.68, 574.064][1462.3, 519.026]
[1273.62, 451.416][1328.85, 412.098][1400.2, 583.669][1460.41, 527.479]
[1273.54, 460.037][1327.34, 419.902][1404.34, 595.883][1462.88, 536.354]
[1272.11, 467.989][1326.66, 426.937][1407.86, 609.171][1468.16, 548.931]
[1270, 479.508][1325.13, 436.86][1410.41, 625.043][1470.57, 563.676]
[1266.44, 490.536][1326.79, 449.667][1410.87, 640.433][1472.42, 578.851]
[1259.97, 499.59][1321.99, 456.198][1407.27, 652.022][1472.31, 590.562]
[1250.22, 516.165][1310.77, 469.928][1400.79, 672.812][1467.91, 611.186]
[1241.98, 533.25][1303.15, 485.518][1396.27, 694.009][1465.2, 632.615]
[1239.57, 549.495][1299.43, 498.602][1398.93, 714.423][1469.78, 652.339]
[1242.14, 566.971][1302.49, 514.427][1407.78, 738.385][1479.3, 673.918]
[1249.11, 587.252][1310.4, 532.98][1421.3, 765.369][1493.21, 698.228]
[1261.98, 608.457][1323.37, 552.071][1437.67, 788.673][1512.5, 722.863]
[1276.05, 630.122][1335.42, 572.54][1455.87, 816.065][1531.63, 748.954]
[1290.57, 652.065][1351.37, 594.997][1473.14, 840.515][1552.68, 775.957]
[1307.59, 670.508][1367.37, 611.604][1486.75, 855.052][1573.79, 796.988]
[1324.98, 681.577][1383.1, 623.443][1500.99, 864.351][1592.09, 810.318]
[1343.35, 687.641][1402.86, 630.968][1520.54, 870.297][1608.91, 815.256]
[1363.06, 689.223][1420.1, 632.023][1540.26, 870.88][1627.15, 812.342]
[1383.57, 691.611][1439.59, 631.649][1559.59, 868.076][1645.35, 810.078]
[1398.22, 686.602][1454.35, 628.693][1574.38, 863.957][1657.4, 804.598]
[1407.5, 677.997][1464.33, 621.431][1583.93, 855.644][1666.24, 797.576]
[1411.32, 664.833][1468.39, 610.198][1581.75, 836.817][1666.7, 782.949]
[1409.92, 649.993][1466.02, 595.985][1576.85, 819.321][1657.95, 763.126]
[1405.61, 633.047][1459.81, 579.831][1569.52, 799.73][1650.24, 743.459]
[1400.25, 615.238][1454.47, 563.214][1561.26, 779.892][1638.76, 721.519]
[1393.44, 599.159][1446.81, 546.893][1550.49, 759.381][1626.1, 700.834]
[1385.63, 582.794][1439.82, 532.642][1540.26, 741.948][1613.84, 682.404]
[1378.92, 569.833][1433.46, 519.294][1531.38, 726.147][1602.53, 666.119]
[1372.4, 557.988][1425.47, 507.726][1522.32, 712.684][1592.45, 651.109]
[1367.76, 547.354][1422.65, 498.192][1516.02, 701.12][1585.38, 639.524]
[1365.84, 538.848][1420.37, 490.243][1512.24, 691.02][1580.71, 628.21]
[1366.05, 533.636][1421.52, 485.416][1510.29, 684.132][1578.48, 621.939]
[1368.03, 531.207][1422.11, 483.585][1511.83, 681.334][1579.81, 619.322]
[1373.3, 532.828][1428.46, 485.982][1515.86, 683.623][1585.56, 622.382]
[1381.3, 540.269][1436.68, 493.314][1525.94, 692.703][1596.12, 630.857]
[1394.29, 555.066][1444.93, 500.056][1537.43, 701.667][1609.5, 641.192]
[1404.09, 563.304][1458.49, 510.404][1550.17, 713.498][1622.18, 654.088]
[1412.58, 570.322][1468.35, 519.381][1560.67, 723.352][1632.94, 664.757]
[1420.53, 576.599][1475.5, 525.628][1570.81, 730.304][1642.68, 671.704]
[1426.61, 581.143][1481.27, 530.46][1577.97, 736.307][1649.52, 677.39]
[1431.04, 586.528][1484.55, 533.921][1586.28, 740.984][1653.93, 680.276]
[1434.46, 587.91][1488.01, 535.974][1590.54, 743.665][1657.34, 682.809]
[1434.6, 587.199][1487.86, 536.76][1590.1, 743.04][1654.59, 676.934]
[1432.94, 586.684][1485.67, 534.816][1587.91, 739.324][1650.35, 674.359]
[1429.11, 584.775][1480.47, 529.858][1582.97, 735.321][1644.63, 669.029]
[1421.36, 578.679][1473.01, 525.382][1572.09, 727.035][1635.51, 662.711]
[1414.66, 571.755][1465.92, 521.005][1562.71, 720.446][1626.22, 654.407]
[1408.21, 567.192][1461.44, 517.402][1553.29, 713.619][1617.89, 650.505]
[1400.71, 561.862][1456.1, 514.721][1542.95, 706.623][1609.05, 646.39]
[1394.38, 557.565][1447.21, 510.81][1533.22, 699.825][1600.16, 640.819]
[1387.08, 553.162][1440.55, 507.624][1524.42, 693.93][1591.04, 636.474]
[1381, 549.3][1433.33, 503.686][1516.95, 688.688][1583.01, 631.739]
[1377.03, 545.686][1427.62, 499.912][1511.31, 683.359][1577.91, 628.553]
