C1= C2= C3= C4= 
         [923.53, 404.32]   [985.84, 455.022]   [1031.59, 295.508]   [1088.23, 329.098]
         [923.828, 403.91]   [985.258, 454.187]   [1028.35, 297.353]   [1088.07, 329.39]
         [923.456, 404.709]   [985.052, 454.325]   [1027.94, 297.795]   [1087.63, 329.812]
         [923.061, 405.556]   [984.835, 454.472]   [1027.51, 298.264]   [1087.15, 330.259]
         [922.696, 406.34]   [984.634, 454.607]   [1027.11, 298.698]   [1086.72, 330.673]
         [922.322, 407.142]   [984.428, 454.745]   [1026.7, 299.142]   [1086.27, 331.096]
         [921.952, 407.936]   [984.224, 454.882]   [1026.29, 299.581]   [1085.83, 331.515]
         [921.581, 408.731]   [984.02, 455.02]   [1025.89, 300.022]   [1085.38, 331.935]
         [921.212, 409.523]   [983.817, 455.156]   [1025.48, 300.46]   [1084.94, 332.353]
         [920.845, 410.312]   [983.615, 455.293]   [1025.08, 300.897]   [1084.5, 332.77]
         [923.83, 400.72]   [983.769, 451.527]   [1037.01, 291.419]   [1090.09, 327.61]
         [923.665, 400.885]   [983.59, 451.429]   [1037.35, 291.262]   [1090.02, 327.691]
         [923.498, 401.051]   [983.409, 451.332]   [1037.68, 291.104]   [1089.94, 327.773]
         [923.332, 401.217]   [983.227, 451.234]   [1038.02, 290.946]   [1089.86, 327.855]
         [923.166, 401.382]   [983.047, 451.136]   [1038.36, 290.788]   [1089.78, 327.936]
         [922.993, 401.555]   [982.859, 451.034]   [1038.71, 290.624]   [1089.7, 328.021]
         [922.824, 401.723]   [982.675, 450.935]   [1039.05, 290.463]   [1089.62, 328.104]
         [922.655, 401.891]   [982.492, 450.836]   [1039.39, 290.303]   [1089.54, 328.187]
         [922.472, 402.074]   [982.293, 450.728]   [1039.76, 290.129]   [1089.46, 328.277]
         [922.304, 402.242]   [982.11, 450.629]   [1040.1, 289.969]   [1089.38, 328.36]
         [922.138, 402.407]   [981.93, 450.531]   [1040.44, 289.812]   [1089.3, 328.441]
         [921.97, 402.575]   [981.747, 450.432]   [1040.78, 289.652]   [1089.22, 328.524]
         [921.801, 402.744]   [981.562, 450.333]   [1041.12, 289.491]   [1089.14, 328.607]
         [921.636, 402.908]   [981.383, 450.236]   [1041.45, 289.334]   [1089.07, 328.688]
         [921.469, 403.075]   [981.201, 450.137]   [1041.79, 289.175]   [1088.99, 328.771]
         [921.3, 403.244]   [981.017, 450.038]   [1042.14, 289.015]   [1088.91, 328.854]
         [921.134, 403.408]   [980.838, 449.941]   [1042.47, 288.858]   [1088.83, 328.935]
         [920.969, 403.573]   [980.658, 449.843]   [1042.81, 288.701]   [1088.76, 329.016]
         [920.8, 403.742]   [980.474, 449.744]   [1043.15, 288.54]   [1088.68, 329.099]
         [920.637, 403.904]   [980.297, 449.648]   [1043.48, 288.386]   [1088.6, 329.179]
         [920.468, 404.073]   [980.114, 449.549]   [1043.82, 288.225]   [1088.52, 329.262]
         [920.304, 404.237]   [979.935, 449.452]   [1044.15, 288.069]   [1088.44, 329.343]
         [920.135, 404.405]   [979.751, 449.352]   [1044.5, 287.908]   [1088.36, 329.426]
         [919.958, 404.581]   [979.559, 449.249]   [1044.85, 287.74]   [1088.28, 329.513]
         [919.791, 404.748]   [979.377, 449.15]   [1045.19, 287.582]   [1088.2, 329.595]
         [919.625, 404.914]   [979.196, 449.052]   [1045.53, 287.423]   [1088.13, 329.677]
         [919.446, 405.092]   [979.002, 448.947]   [1045.89, 287.253]   [1088.04, 329.765]
         [919.28, 405.258]   [978.821, 448.849]   [1046.23, 287.095]   [1087.96, 329.847]
         [919.113, 405.425]   [978.639, 448.751]   [1046.57, 286.937]   [1087.89, 329.929]
         [918.944, 405.593]   [978.456, 448.652]   [1046.91, 286.776]   [1087.81, 330.012]
         [918.777, 405.759]   [978.274, 448.553]   [1047.25, 286.618]   [1087.73, 330.094]
         [918.608, 405.928]   [978.09, 448.454]   [1047.59, 286.457]   [1087.65, 330.177]
         [918.443, 406.092]   [977.911, 448.357]   [1047.92, 286.3]   [1087.57, 330.258]
         [907.609, 370.065]   [957.173, 438.554]   [1018.69, 262.357]   [1071.89, 302.584]
         [903.476, 374.702]   [960.788, 435.009]   [1001.18, 276.078]   [1069.63, 304.478]
         [901.015, 378.062]   [961.926, 433.174]   [1005.95, 273.933]   [1067.87, 305.351]
         [898.662, 383.584]   [960.312, 436.782]   [1003.19, 277.695]   [1066.21, 308.883]
         [897.348, 389.724]   [956.404, 443.906]   [1004.12, 281.556]   [1064.8, 314.831]
         [896.928, 396.306]   [955.693, 449.874]   [1004.26, 287.28]   [1063.51, 321.538]
         [896.367, 403.415]   [956.976, 455.223]   [1004.91, 293.476]   [1062.53, 327.714]
         [895.703, 409.77]   [953.941, 462.744]   [1005.72, 299.118]   [1061.29, 332.827]
         [895.981, 413.774]   [952.821, 469.984]   [1006.4, 304.602]   [1059.84, 339.663]
         [896.245, 417.443]   [950.429, 475.767]   [1000.1, 314.068]   [1058.19, 347.676]
         [897.778, 418.006]   [950.846, 478.542]   [1003.2, 315.761]   [1056.92, 350.993]
         [898.038, 417.551]   [952.022, 479.338]   [1002.71, 317.214]   [1055.45, 355.29]
         [897.756, 417.351]   [952.761, 479.102]   [1001.06, 318.282]   [1054.05, 355.839]
         [896.534, 418.093]   [951.365, 479.262]   [1001.82, 317.959]   [1052.74, 356.606]
         [894.303, 421.394]   [949.008, 479.516]   [1001.71, 318.074]   [1051.25, 359.105]
         [894.816, 420.673]   [948.164, 481.402]   [1001.9, 318.829]   [1050.11, 360.235]
         [892.226, 425.821]   [946.014, 484.335]   [1000.57, 320.597]   [1049.26, 361.514]
         [890.173, 430.636]   [946.35, 487.351]   [1000.28, 322.934]   [1048.14, 362.42]
         [888.031, 434.469]   [945.141, 490.48]   [998.811, 326.78]   [1047.27, 365.094]
         [888.377, 437.41]   [944.731, 493.863]   [997.915, 330]   [1046.65, 367.098]
         [887.957, 440.401]   [944.453, 497.215]   [996.479, 333.728]   [1046.22, 370.59]
         [887.643, 445.507]   [943.503, 501.61]   [996.591, 337.931]   [1045.41, 374.852]
         [887.191, 449.728]   [943.54, 505.258]   [995.225, 341.931]   [1044.31, 377.895]
         [886.636, 452.671]   [942.635, 508.743]   [995.674, 345.456]   [1043.52, 380.649]
         [885.214, 457.207]   [941.678, 511.728]   [994.315, 348.226]   [1042.41, 384.292]
         [883.601, 460.741]   [939.696, 513.761]   [992.997, 350.337]   [1041.31, 387.364]
         [882.358, 463.133]   [939.397, 515.7]   [991.985, 352.592]   [1039.75, 389.153]
         [880.896, 465.674]   [936.717, 517.641]   [990.704, 355.038]   [1038.55, 391.964]
         [879.751, 468.098]   [936.319, 518.6]   [990.197, 356.904]   [1037.12, 394.374]
         [879.379, 469.384]   [934.323, 519.216]   [989.092, 358.5]   [1036.03, 396.407]
         [878.871, 470.796]   [932.994, 521.593]   [988.728, 359.931]   [1035.2, 397.444]
         [878.017, 472.769]   [930.49, 525.119]   [987.984, 361.438]   [1034.6, 398.874]
         [880.609, 468.978]   [929.779, 528.053]   [987.932, 363.483]   [1033.69, 399.366]
         [879.269, 469.034]   [926.762, 530.846]   [984.939, 366.55]   [1032, 402.41]
         [877.227, 471.684]   [924.387, 532.959]   [982.06, 368.398]   [1029.7, 403.996]
         [874.355, 473.992]   [922.022, 535.799]   [980.014, 370.779]   [1026.88, 406.168]
         [871.327, 476.489]   [917.447, 538.449]   [976.178, 373.066]   [1023.68, 408.788]
         [867.17, 478.909]   [912.312, 540.219]   [973.373, 375.299]   [1019.65, 410.796]
         [862.63, 482.729]   [907.769, 543.984]   [968.943, 378.451]   [1015.99, 413.521]
         [858.092, 488.123]   [903.278, 550.05]   [965.499, 382.293]   [1012.19, 418.518]
         [852.751, 493.882]   [898.496, 556.587]   [962.039, 387.785]   [1008.69, 423.953]
         [846.541, 501.636]   [894.009, 565.2]   [952.634, 398.55]   [1005.72, 430.451]
         [839.764, 512.162]   [889.149, 575.168]   [943.741, 409.287]   [1001.84, 439.199]
         [831.726, 524.93]   [884.941, 585.197]   [941.255, 416.2]   [997.631, 449.283]
         [818.048, 544.085]   [873.143, 604.75]   [935.863, 428.072]   [989.991, 464.307]
         [805.77, 560.006]   [866.57, 616.524]   [928.891, 437.593]   [982.761, 475.761]
         [795.678, 570.162]   [857.026, 626.724]   [923.123, 444.948]   [975.392, 486.472]
         [785.115, 579.717]   [848.228, 636.309]   [906.327, 458.946]   [967.69, 492.893]
         [773.721, 588.949]   [835.605, 646.6]   [900.487, 462.76]   [960.562, 501.394]
         [763.091, 596.315]   [824.083, 654.381]   [895.462, 465.976]   [952.906, 505.555]
         [752.857, 599.428]   [816.214, 660.159]   [890.16, 468.578]   [944.335, 509.492]
         [740.741, 607.417]   [804.421, 668.709]   [880.498, 472.217]   [935.687, 514.076]
         [729.643, 613.173]   [793.86, 674.522]   [871.076, 475.924]   [926.314, 518.784]
         [718.239, 616.322]   [783.831, 679.058]   [863.846, 479.031]   [917.753, 522.932]
         [707.648, 622.084]   [770.787, 685.794]   [855.072, 481.515]   [910.723, 523.755]
         [697.301, 626.641]   [759.661, 690.362]   [844.252, 484.457]   [902.512, 525.817]
         [687.689, 629.161]   [751.834, 693.203]   [823.67, 495.747]   [895.305, 526.296]
         [681.261, 624.863]   [742.945, 695.208]   [821.448, 492.763]   [887.431, 528.739]
         [671.117, 628.5]   [732.361, 696.583]   [818.659, 490.301]   [879.486, 530.546]
         [665.502, 626.856]   [723.716, 698.684]   [813.227, 489.023]   [871.995, 531.336]
         [656.911, 630.445]   [716.321, 699.18]   [805.009, 489.221]   [864.303, 535.038]
         [653.527, 626.708]   [714.819, 696.556]   [798.772, 489.186]   [859.789, 533.783]
         [650.876, 623.778]   [714.877, 694.397]   [797.717, 486.953]   [856.237, 530.977]
         [647.739, 622.476]   [715.373, 692.599]   [794.313, 486.534]   [854.068, 529.102]
         [648.294, 621.36]   [713.435, 691.093]   [794.953, 485.413]   [851.526, 532.67]
         [646.015, 623.805]   [713.394, 689.842]   [795.734, 484.492]   [850.687, 532.738]
         [647.095, 621.029]   [713.689, 688.792]   [796.934, 483.727]   [850.388, 532.652]
         [648.929, 618.886]   [712.214, 692.291]   [797.093, 483.751]   [851.181, 531.427]
         [648.504, 621.991]   [711.422, 694.353]   [799.818, 483.69]   [852.007, 530.436]
         [648.464, 624.135]   [710.774, 695.71]   [796.575, 484.93]   [852.841, 530.302]
         [648.031, 624.213]   [707.528, 695.19]   [799.207, 483.712]   [853, 529.431]
